project_id	geoname_id	usd	precision_code	location_type_code	latitude	longitude
P120028	409315	16000000	4	ADM1	39.75	45.41667
P120028	616182	16000000	1	PPL	41.0573	43.6746
P120028	616465	16000000	1	PPL	40.93717	44.77142
P120028	616863	16000000	1	PPL	40.33537	44.16738
P120028	616982	16000000	1	PPL	40.15886	45.72568
P120028	828259	16000000	4	ADM1	40.41667	44.16667
P120028	828261	16000000	4	ADM1	40.25	45.41667
P120028	828263	16000000	4	ADM1	41	44.5
P120028	828264	16000000	4	ADM1	40.75	43.83333
P120110	3723988	15000000	6	PCLI	19	-72.41667
P120161	346108	200000000	1	PPL	30.62324	30.80431
P120161	347296	200000000	2	PPL	26.90802	31.43466
P120161	347514	200000000	2	PPL	30.60296	31.08733
P120161	347553	200000000	2	PPL	30.25994	30.99529
P120161	347634	200000000	2	PPL	26.7693	31.50214
P120161	347794	200000000	4	ADM1	26.5	31.7
P120161	347796	200000000	2	PPLA	26.55695	31.69478
P120161	348962	200000000	2	PPL	26.96599	31.3791
P120161	352190	200000000	2	PPL	30.55278	31.17833
P120161	352844	200000000	1	PPL	30.2189	31.02926
P120161	354048	200000000	1	PPL	30.56273	31.08685
P120161	354192	200000000	1	PPL	30.22555	31.05288
P120161	354308	200000000	1	PPL	30.63825	30.84247
P120161	354319	200000000	1	PPL	30.57877	30.85015
P120161	354343	200000000	1	PPL	30.56726	31.09302
P120161	354427	200000000	1	PPL	30.63128	30.86775
P120161	354589	200000000	1	PPL	30.78333	31.96667
P120161	355026	200000000	2	PPL	26.33826	31.89161
P120161	355939	200000000	2	PPL	30.6713	31.58801
P120161	356989	200000000	2	PPL	30.73006	31.80182
P120161	358139	200000000	1	PPL	30.60139	30.82056
P120161	358269	200000000	2	PPL	27.55602	30.80764
P120161	358427	200000000	2	PPL	30.60688	30.81849
P120161	359493	200000000	2	PPLA	30.58768	31.502
P120161	359781	200000000	4	ADM1	27.2	31.1
P120161	360016	200000000	4	ADM1	30.7	31.8
P120161	360047	200000000	3	ADM2	30.31667	31
P120161	360526	200000000	2	PPL	27.4402	30.81841
P120161	360689	200000000	4	ADM1	30.5	31
P120161	360961	200000000	1	PPL	30.21806	31.02454
P120161	361283	200000000	1	PPL	30.21445	31.01035
P120161	361301	200000000	2	PPL	26.87473	31.32925
P120161	361419	200000000	1	PPL	30.4283	31.07656
P120161	361435	200000000	2	PPL	26.23568	32.00347
P120161	361478	200000000	2	PPL	26.99257	31.41554
P120161	362427	200000000	1	PPL	30.6044	30.84268
P120161	7910475	200000000	2	PPL	30.75384	31.45992
P120190	220782	2900000	1	PPLA	11.78528	42.88444
P120190	221527	2900000	1	PPLA	11.96306	43.29056
P120190	223818	2900000	1	ADM1	11.56	43.06
P120190	223890	2900000	1	PPLA	11.10861	42.37389
P120190	224457	2900000	1	PPLX	11.58333	43.15
P120190	225037	2900000	1	PPLA	11.52222	42.84194
P120190	225284	2900000	1	PPLA	11.15583	42.7125
P120198	2094426	400000000	3	PPLX	-9.48333	147.18333
P120198	3428070	400000000	3	ADM2	-28.25	-56.25
P120198	3428071	400000000	1	PPLA2	-28.54939	-56.04077
P120198	3430180	400000000	1	PPL	-26.06468	-59.91898
P120198	3430657	400000000	4	ADM1	-26.81427	-54.34387
P120198	3431356	400000000	3	ADM2	-26.33333	-59.41667
P120198	3433896	400000000	4	ADM1	-25	-60
P120198	3435214	400000000	4	ADM1	-29	-58
P120198	3435266	400000000	2	PPLA2	-27.98311	-55.52031
P120198	3436309	400000000	3	ADM2	-27.91667	-55.75
P120198	3833578	400000000	4	ADM1	-27	-65.5
P120198	3835868	400000000	4	ADM1	-28	-63.5
P120198	3838231	400000000	4	ADM1	-24.75806	-65.43457
P120198	3846135	400000000	1	PPL	-26.8	-65.13333
P120198	3853404	400000000	4	ADM1	-23	-66
P120198	3855108	400000000	3	ADM2	-25.16667	-61.41667
P120198	3859838	400000000	3	ADM2	-26.91667	-64.91667
P120198	3861887	400000000	4	ADM1	-26.33333	-60.5
P120198	3862286	400000000	4	ADM1	-27	-67
P120198	3863700	400000000	3	ADM2	-26.5	-64.91667
P120198	7733019	400000000	1	PPL	-25.63722	-60.26556
P120198	7733150	400000000	1	PPL	-26.2301	-64.62452
P120211	3430657	200000000	4	ADM1	-26.81427	-54.34387
P120211	3433896	200000000	4	ADM1	-25	-60
P120211	3435214	200000000	4	ADM1	-29	-58
P120211	3833578	200000000	4	ADM1	-27	-65.5
P120211	3835868	200000000	4	ADM1	-28	-63.5
P120211	3838231	200000000	4	ADM1	-24.75806	-65.43457
P120211	3853404	200000000	4	ADM1	-23	-66
P120211	3861887	200000000	4	ADM1	-26.33333	-60.5
P120211	3862286	200000000	4	ADM1	-27	-67
P120219	2017370	100000000	8	PCLI	60	100
P120219	470378	100000000	1	PPL	59.35044	29.96247
P120219	480041	100000000	4	ADM1	57.00964	35.00488
P120219	480060	100000000	1	PPLA	56.85836	35.90057
P120219	498817	100000000	1	PPLA	59.93863	30.31413
P120219	504338	100000000	4	ADM1	57.5	29
P120219	504341	100000000	1	PPLA	57.8136	28.3496
P120219	519324	100000000	4	ADM1	58.5	32.5
P120219	519336	100000000	1	PPLA	58.52131	31.27104
P120219	536199	100000000	4	ADM1	60	32
P120219	559654	100000000	1	PPL	48.80454	44.47439
P120219	7874180	100000000	1	GDN	60.73232	28.72873
P120265	1282744	25000000	3	ADM3	26.66667	87.16667
P120265	1282954	25000000	3	ADM3	27.75	83.66667
P120265	1283243	25000000	3	ADM3	28.33333	84
P120265	1283307	25000000	3	ADM3	26.58333	87.91667
P120265	1283466	25000000	3	ADM3	27	87.33333
P120265	1283712	25000000	3	ADM3	28.41667	83.16667
P120285	3229999	10000000	4	ADM1	44	17.58333
P120285	3230000	10000000	4	ADM1	44.93333	17.18333
P120285	3277605	10000000	8	PCLI	44.25	17.83333
P120338	2017370	25000000	8	PCLI	60	100
P120338	472755	25000000	4	ADM1	49	44
P120338	480041	25000000	4	ADM1	57.00964	35.00488
P120338	524901	25000000	1	PPLC	55.75222	37.61556
P120338	554230	25000000	4	ADM1	54.75	21.5
P120391	3388368	150000000	1	PPLA	-2.52972	-44.30278
P120391	3390760	150000000	1	PPLA	-8.05389	-34.88111
P120391	3392213	150000000	4	ADM1	-7.25	-42.33333
P120391	3394023	150000000	1	PPLA	-5.795	-35.20944
P120391	3395981	150000000	1	PPLA	-9.66583	-35.73528
P120391	3397277	150000000	1	PPLA	-7.115	-34.86306
P120391	3399415	150000000	1	PPLA	-3.71722	-38.54306
P120391	3405870	150000000	1	PPLA	-1.45583	-48.50444
P120391	3444924	150000000	1	PPLA	-20.31944	-40.33778
P120391	3448439	150000000	1	PPLA	-23.5475	-46.63611
P120391	3450554	150000000	1	PPLA	-12.97111	-38.51083
P120391	3451133	150000000	4	ADM1	-30	-53.5
P120391	3451189	150000000	4	ADM1	-22.25	-42.5
P120391	3451190	150000000	1	PPLA	-22.90278	-43.2075
P120391	3454244	150000000	1	PPL	-31.77194	-52.3425
P120391	3457153	150000000	4	ADM1	-18	-44
P120391	3457415	150000000	4	ADM1	-20.5	-55
P120391	3459505	150000000	1	PPLA2	-21.76417	-43.35028
P120391	3462377	150000000	1	PPLA	-16.67861	-49.25389
P120391	3463237	150000000	1	PPLA	-27.59667	-48.54917
P120391	3464975	150000000	1	PPLA	-25.42778	-49.27306
P120391	3465038	150000000	1	PPLA	-15.59611	-56.09667
P120391	3467747	150000000	1	PPLA	-20.44278	-54.64639
P120391	3469058	150000000	1	PPLC	-15.77972	-47.92972
P120391	3470127	150000000	1	PPLA	-19.92083	-43.93778
P120391	3471872	150000000	1	PPLA	-10.91111	-37.07167
P120391	3663517	150000000	1	PPLA	-3.10194	-60.025
P120445	1220409	10000000	6	PCLI	39	71
P120464	363885	8800000	1	PPLA	7.70286	27.9953
P120464	370737	8800000	1	PPLA	9.53342	31.66048
P120464	373303	8800000	1	PPLC	4.85165	31.58247
P120464	381229	8800000	4	ADM1	10	32.7
P120464	408647	8800000	4	ADM1	6.75	30
P120464	408650	8800000	4	ADM1	8.65	29.85
P120464	408655	8800000	4	ADM1	4.75	31
P120464	408656	8800000	4	ADM1	5.4	28.4
P120464	408657	8800000	4	ADM1	8.15	26
P120464	408662	8800000	4	ADM1	7.4	32.4
P120464	408665	8800000	4	ADM1	8.85	27
P120464	408668	8800000	4	ADM1	4.9	33.8
P120464	408670	8800000	4	ADM1	8	28.85
P120538	1282630	64470000	3	ADM3	26.91667	86.66667
P120538	1282713	64470000	3	ADM3	27.66667	87.83333
P120538	1282744	64470000	3	ADM3	26.66667	87.16667
P120538	1282758	64470000	3	ADM3	27.75	86.75
P120538	1282771	64470000	3	ADM3	26.75	86.33333
P120538	1282776	64470000	3	ADM3	27.25	86
P120538	1282810	64470000	3	ADM3	26.58333	86.75
P120538	1282812	64470000	3	ADM3	27.58333	87.33333
P120538	1282827	64470000	3	ADM3	28.41667	82.25
P120538	1282843	64470000	3	ADM3	28.75	82.58333
P120538	1282847	64470000	3	ADM3	28.41667	82.75
P120538	1282879	64470000	3	ADM3	27.41667	86.08333
P120538	1282888	64470000	3	ADM3	28.08333	82.83333
P120538	1282969	64470000	3	ADM3	27.33333	86.41667
P120538	1283020	64470000	3	ADM3	28.58333	83.33333
P120538	1283023	64470000	3	ADM3	28.91667	83.91667
P120538	1283037	64470000	3	ADM3	29.58333	82.41667
P120538	1283077	64470000	3	ADM3	28.66667	84.25
P120538	1283085	64470000	3	ADM3	27.41667	85.25
P120538	1283202	64470000	3	ADM3	27.25	86.83333
P120538	1283269	64470000	3	ADM3	29.25	81.83333
P120538	1283282	64470000	3	ADM3	27.58333	85.66667
P120538	1283287	64470000	3	ADM3	29.27528	82.18333
P120538	1283325	64470000	3	ADM3	28.83333	82.25
P120538	1283335	64470000	3	ADM3	29.91667	81.91667
P120538	1283379	64470000	3	ADM3	28.33333	84.83333
P120538	1283425	64470000	3	ADM3	29.25	80.91667
P120538	1283428	64470000	3	ADM3	29.16667	83.08333
P120538	1283431	64470000	3	ADM3	27.83333	86.25
P120538	1283466	64470000	3	ADM3	27	87.33333
P120538	1283485	64470000	3	ADM3	29.91667	80.75
P120538	1283497	64470000	3	ADM3	28.83333	81.66667
P120538	1283500	64470000	3	ADM3	29.25	80.41667
P120538	1283601	64470000	3	ADM3	27.25	87.08333
P120538	1283697	64470000	3	ADM3	29.5	81.5
P120538	1283699	64470000	3	ADM3	29.66667	81.25
P120538	1283701	64470000	3	ADM3	29.5	80.58333
P120538	1283743	64470000	3	ADM3	29.08333	81.33333
P120538	7647006	64470000	3	ADM3	27.82936	85.54504
P120538	7667450	64470000	3	ADM3	28.51746	81.7787
P120538	7732361	64470000	3	ADM3	27.15	87.55
P120546	1024685	37000000	1	PPL	-16.11528	33.72944
P120546	1024696	37000000	1	PPL	-19.60944	34.74306
P120546	1024699	37000000	1	PPL	-11.35172	40.35158
P120546	1026014	37000000	1	PPLA	-16.15639	33.58667
P120546	1028434	37000000	1	PPLA	-17.87861	36.88833
P120546	1028918	37000000	1	PPLA	-12.97395	40.51775
P120546	1033356	37000000	1	PPLA	-15.11646	39.2666
P120546	1035025	37000000	1	PPL	-14.56257	40.68538
P120546	1036973	37000000	8	PCLI	-18.25	35
P120546	1037390	37000000	1	PPL	-15.03417	40.73583
P120546	1045826	37000000	1	PPL	-19.08833	33.64861
P120546	1049261	37000000	1	PPLA	-19.11639	33.48333
P120546	1052373	37000000	1	PPLA	-19.84361	34.83889
P120546	1052944	37000000	1	PPL	-16.2325	39.90861
P120594	4034956	10000000	5	ISL	-13.91667	-171.75
P120594	4035071	10000000	1	PPL	-14.00122	-171.42635
P120594	4035107	10000000	1	PPL	-14.03424	-171.60832
P120594	4035270	10000000	1	PPL	-14.04125	-171.51919
P120594	4035300	10000000	1	PPL	-14.04454	-171.43925
P120594	4035402	10000000	4	ADM1	-13.95	-171.63333
P120613	1562822	14000000	8	PCLI	16.16667	107.83333
P120613	1581129	14000000	4	ADM1	21	105.75
P120622	3865483	480000000	6	PCLI	-34	-64
P120629	2244990	15000000	6	ADM1	13.98416	-13.27513
P120629	2244994	15000000	6	PPL	13.88333	-15.26667
P120629	2245661	15000000	8	VAL	16.16667	-14
P120629	2245662	15000000	6	PCLI	14.5	-14.25
P120629	2246451	15000000	6	ADM1	16.33333	-15
P120629	2247179	15000000	6	PRK	13.00769	-12.91459
P120629	2248753	15000000	4	ADM1	15.5	-13.5
P120629	2249781	15000000	6	ADM1	12.98376	-14.39729
P120629	2250804	15000000	4	ADM1	13.92239	-15.97977
P120629	7303937	15000000	4	ADM1	12.70683	-15.55801
P120631	921780	5310000	4	ADM1	-12.34268	43.73623
P120631	921881	5310000	4	ISL	-11.58611	43.33306
P120631	921929	5310000	8	PCLI	-12.23333	44.44553
P120631	922000	5310000	4	ISL	-12.25	44.41667
P120636	2294877	50000000	1	PPLA	9.40078	-0.8393
P120636	2295458	50000000	1	PPLA	4.934	-1.7137
P120636	2298890	50000000	1	PPLA	6.68848	-1.62443
P120636	2300660	50000000	8	PCLI	8.1	-1.2
P120636	2306104	50000000	1	PPLC	5.55602	-0.1969
P120652	1253832	19000000	2	RSV	25.56366	74.901
P120652	1258899	19000000	4	ADM1	26	74
P120652	1260214	19000000	5	STM	25.12383	76.19788
P120652	1260347	19000000	5	STM	25.84679	76.56479
P120652	1269062	19000000	1	PPL	24.98028	76.80864
P120652	1269124	19000000	2	PPL	25.14433	73.05929
P120652	1271659	19000000	5	CNL	29.494	73.6424
P120652	1276237	19000000	5	STM	28.48246	79.26804
P120652	1277269	19000000	1	PPL	25.22754	73.02954
P120652	1278972	19000000	5	STM	25.21244	75.94449
P120652	1441763	19000000	2	PPL	25.04955	75.55043
P120659	3188514	5500000	4	ADM1	41.95528	19.26833
P120659	3189071	5500000	4	ADM1	42.40556	18.65306
P120659	3197537	5500000	4	ADM1	42.43333	18.76667
P120659	3203104	5500000	4	ADM1	42.3	18.84139
P120659	3204508	5500000	4	ADM1	42.16667	19.16667
P120659	3335906	5500000	1	HLL	42.39417	18.73639
P120659	3342542	5500000	1	PPL	41.96389	19.255
P120669	1149361	49000000	8	PCLI	33	66
P120709	203312	63300000	8	PCLI	-2.5	23.5
P120709	205413	63300000	4	ADM1	-3.16667	28.25
P120709	205703	63300000	4	ADM1	-9	26
P120709	211778	63300000	2	STM	0.56526	25.05057
P120709	212730	63300000	1	PPLA	0.51528	25.19099
P120709	216139	63300000	4	ADM1	2.5	27
P120709	216661	63300000	4	ADM1	1	20.5
P120709	219057	63300000	1	PPL	0.49113	29.47306
P120709	219654	63300000	1	PPL	1.54408	25.32784
P120709	220159	63300000	1	AREA	1.30724	27.58391
P120709	220436	63300000	1	PPL	2.37564	20.18458
P120709	2310763	63300000	1	PPL	4.34283	18.59447
P120709	2313762	63300000	1	PPL	3.65332	18.63566
P120709	2315728	63300000	1	PPL	3.25651	19.77234
P120709	6941812	63300000	5	RESW	2	28.5
P120709	7030982	63300000	2	PPL	1.39785	28.58104
P120709	7910026	63300000	2	PPL	0.68114	26.13922
P120709	7910031	63300000	1	BDG	0.54255	25.89663
P120723	896972	15000000	4	ADM1	-16.5	27
P120723	909129	15000000	4	ADM1	-15.41667	29
P120723	909137	15000000	1	PPLC	-15.40669	28.28713
P120723	918488	15000000	1	PPL	-16.03577	28.84311
P120723	920348	15000000	1	PPL	-15.88333	29.05
P120783	2411683	5500000	4	ADM1	13.25	-16.33333
P120783	2413451	5500000	8	PCLI	13.5	-15.5
P120788	1512440	21000000	8	PCLI	41.66667	63.83333
P120788	1522867	21000000	8	PCLI	48	68
P120788	1527747	21000000	8	PCLI	41.5	75
P120804	7645486	35000000	1	ADM3	24.26	89.12
P120804	7645490	35000000	1	ADM3	24.96	91.21
P120804	7645700	35000000	1	ADM3	24.1	91.11
P120804	7645708	35000000	1	ADM3	24.74	88.72
P120804	7645709	35000000	1	ADM3	24.63	88.99
P120804	7645736	35000000	1	ADM3	24.34	91.84
P120804	7645737	35000000	1	ADM3	24.49	91.7
P120804	7645741	35000000	1	ADM3	24.29	91.27
P120804	7645751	35000000	1	ADM3	24.83	89.38
P120804	7645764	35000000	1	ADM3	24.57	91.29
P120804	7645775	35000000	1	ADM3	23.24	90.66
P120804	7645818	35000000	1	ADM3	23.87	90.71
P120804	7646183	35000000	1	ADM3	22.1	90.7
P120804	7646184	35000000	1	ADM3	23.86	90.99
P120804	7646186	35000000	1	ADM3	22.03	91.93
P120804	7646187	35000000	1	ADM3	22.68	91.12
P120804	7646188	35000000	1	ADM3	23.44	90.95
P120804	7646189	35000000	1	ADM3	23.13	91.22
P120804	7646190	35000000	1	ADM3	25.28	89.77
P120804	7646191	35000000	1	ADM3	25.09	89.78
P120804	7646192	35000000	1	ADM3	24.71	89.84
P120804	7646193	35000000	1	ADM3	24.45	90.9
P120804	7646194	35000000	1	ADM3	24.3	90.82
P120804	7646195	35000000	1	ADM3	24.33	90.96
P120804	7646196	35000000	1	ADM3	24.55	90.9
P120804	7646197	35000000	1	ADM3	23.2	90.18
P120804	7646198	35000000	1	ADM3	23.94	89.82
P120804	7646199	35000000	1	ADM3	23.73	89.95
P120804	7646200	35000000	1	ADM3	23.95	90.02
P120804	7646201	35000000	1	ADM3	25	90.03
P120804	7646202	35000000	1	ADM3	25.18	89.95
P120804	7646203	35000000	1	ADM3	24.47	89.81
P120804	7646204	35000000	1	ADM3	24.57	89.9
P120804	7646205	35000000	1	ADM3	24.35	89.95
P120804	7646206	35000000	1	ADM3	24.56	90.42
P120804	7646208	35000000	1	ADM3	24.04	88.83
P120804	7646209	35000000	1	ADM3	23.89	88.99
P120804	7646210	35000000	1	ADM3	23.73	88.91
P120804	7646211	35000000	1	ADM3	23.86	88.77
P120804	7646213	35000000	1	ADM3	23.84	89.81
P120804	7646214	35000000	1	ADM3	23.36	90.37
P120804	7646216	35000000	1	ADM3	24.7	91.12
P120804	7646217	35000000	1	ADM3	25.51	89.73
P120804	7646219	35000000	1	ADM3	25.82	89.7
P120804	7646267	35000000	1	ADM3	25.59	89.68
P120804	7646268	35000000	1	ADM3	25.1	89.02
P120804	7646269	35000000	1	ADM3	24.89	89.47
P120804	7646270	35000000	1	ADM3	25.61	88.91
P120804	7646271	35000000	1	ADM3	25.17	89.36
P120804	7646272	35000000	1	ADM3	25.13	89.56
P120804	7646273	35000000	1	ADM3	25.5	89.57
P120804	7646274	35000000	1	ADM3	25.77	89.4
P120804	7646275	35000000	1	ADM3	26.12	89.14
P120804	7646276	35000000	1	ADM3	25	88.52
P120804	7646277	35000000	1	ADM3	24.71	89.02
P120804	7646278	35000000	1	ADM3	24.19	88.95
P120804	7646279	35000000	1	ADM3	24.45	88.98
P120804	7646280	35000000	1	ADM3	24.7	88.15
P120804	7646281	35000000	1	ADM3	24.3	89.7
P120804	7646282	35000000	1	ADM3	24.21	88.82
P120804	7646283	35000000	1	ADM3	24.22	90.94
P120804	7646377	35000000	1	ADM3	22.22	90.97
P120804	7646378	35000000	1	ADM3	21.81	92.27
P120804	7646379	35000000	1	ADM3	22.22	92.36
P120804	7646380	35000000	1	ADM3	21.62	91.93
P120804	7646381	35000000	1	ADM3	21.44	92.12
P120804	7646382	35000000	1	ADM3	20.95	92.24
P120804	7646383	35000000	1	ADM3	21.22	92.12
P120804	7646384	35000000	1	ADM3	23.41	89.69
P120804	7646385	35000000	1	ADM3	23.42	89.85
P120804	7646386	35000000	1	ADM3	25.21	89.84
P120804	7646387	35000000	1	ADM3	25.11	90.52
P120804	7646388	35000000	1	ADM3	24.65	90.59
P120804	7646389	35000000	1	ADM3	24.96	90.19
P120804	7646390	35000000	1	ADM3	23.59	88.74
P120804	7646391	35000000	1	ADM3	25.29	89.21
P120804	7646392	35000000	1	ADM3	25.26	89.65
P120804	7646393	35000000	1	ADM3	25.96	89.74
P120804	7646395	35000000	1	ADM3	26.03	88.99
P120804	7646396	35000000	1	ADM3	25.81	88.91
P120804	7646397	35000000	1	ADM3	25.79	89.04
P120804	7646398	35000000	1	ADM3	24.17	89.63
P120804	7646399	35000000	1	ADM3	24.34	89.53
P120804	7646400	35000000	1	ADM3	24.49	91.38
P120804	7646402	35000000	1	ADM3	26.08	88.47
P120804	7646403	35000000	1	ADM3	23.9	89.52
P120804	7646404	35000000	1	ADM3	24.89	89.73
P120804	7646413	35000000	1	ADM3	24.56	91.55
P120810	2279575	50000000	1	PPL	5.311	-4.03626
P120810	2279576	50000000	1	PPL	5.32205	-4.07392
P120810	2286303	50000000	3	ADM2	9	-5.83333
P120810	2286304	50000000	1	PPLA	9.45803	-5.62961
P120810	2287781	50000000	6	PCLI	8	-5.5
P120810	2290622	50000000	1	BAY	5.32673	-4.01305
P120810	2290623	50000000	1	PPL	5.33507	-4.0039
P120810	2290954	50000000	3	ADM2	7.83333	-4.91667
P120810	2290956	50000000	1	PPLA	7.69385	-5.03031
P120810	2291087	50000000	1	PPLA2	5.27247	-3.59625
P120810	2293521	50000000	1	PPL	5.41613	-4.0159
P120810	2293537	50000000	3	ADM2	5.41667	-4.03333
P120810	2293538	50000000	1	PPLA	5.30966	-4.01266
P120825	927384	25000000	8	PCLI	-13.5	34
P120832	4034894	3000000	8	PCLI	-13.8	-172.13333
P120832	4034956	3000000	5	ISL	-13.91667	-171.75
P120832	4035036	3000000	5	ISL	-13.61019	-172.44128
P120860	3932488	100000000	8	PCLI	-10	-75.25
P120872	895949	30000000	6	PCLI	-14.33333	28.5
P120881	148724	35000000	4	ADM1	-6.16667	39.25
P120881	148728	35000000	4	ADM1	-6.25	39.46667
P120881	149252	35000000	3	ADM2	-9	36.66667
P120881	149294	35000000	3	ADM2	-2.04	33
P120881	149579	35000000	3	ADM2	-1.33333	34.16667
P120881	150005	35000000	3	ADM2	-3.66667	33.5
P120881	150275	35000000	3	ADM2	-4.25	37.91667
P120881	150555	35000000	3	ADM2	-3.105	37.544
P120881	150732	35000000	1	ADM1	-5.33333	39.75
P120881	150733	35000000	1	ADM1	-5.08333	39.8
P120881	150788	35000000	3	ADM2	-5.5	38.83333
P120881	151607	35000000	3	ADM2	-2.75	35.5
P120881	152262	35000000	3	ADM2	-3.75	37.66667
P120881	152450	35000000	3	ADM2	-1.75	33.83333
P120881	153093	35000000	3	ADM2	-6.66667	36.41667
P120881	153216	35000000	3	ADM2	-6.81667	37.66667
P120881	153246	35000000	3	ADM2	-3	36.366
P120881	153612	35000000	1	PPL	-4.9	38.45
P120881	153759	35000000	3	PPL	-2.85	33.08333
P120881	154311	35000000	3	ADM2	-3.75	35.33333
P120881	154412	35000000	3	PPL	-8.58333	38.66667
P120881	154646	35000000	3	ADM2	-3.2	33.786
P120881	154836	35000000	3	ADM2	-6.33333	34.58333
P120881	155313	35000000	3	ADM2	-2.5	33.5
P120881	155411	35000000	3	ADM2	-7.83333	39.75
P120881	155568	35000000	3	ADM2	-4.66667	38.33333
P120881	155848	35000000	1	PPLA2	-2.73319	36.69773
P120881	156136	35000000	3	ADM2	-3.062	33.36
P120881	156478	35000000	3	ADM2	-5.08274	38.41919
P120881	156493	35000000	3	PPL	-6.2	36.41667
P120881	156509	35000000	3	ADM2	-5	35.75
P120881	156810	35000000	3	ADM2	-4.75	37
P120881	156995	35000000	3	ADM2	-7.16667	38.83333
P120881	157383	35000000	3	ADM2	-9	39
P120881	157402	35000000	3	ADM2	-7	37
P120881	157438	35000000	3	ADM3	-5.26667	39.71667
P120881	158596	35000000	3	ADM2	-3.84	32.58
P120881	159070	35000000	3	ADM2	-7.56399	34.88159
P120881	159085	35000000	3	ADM2	-4.33333	34.5
P120881	159384	35000000	3	ADM2	-4.33333	33.75
P120881	159673	35000000	3	ADM2	-5.5	38
P120881	159684	35000000	3	ADM2	-4.5	35.25
P120881	159711	35000000	3	ADM2	-3.16667	37.16667
P120881	160619	35000000	2	HLL	-6.25	35.7
P120881	160891	35000000	3	ADM2	-2	33.83333
P120881	161283	35000000	1	PPL	-5.98304	35.3159
P120881	161288	35000000	3	ADM2	-6.33333	38.5
P120881	161312	35000000	2	PPLA	-4.21667	35.75
P120881	161327	35000000	3	ADM2	-3.305	36.801
P120881	7644867	35000000	3	ADM2	-3.731	33.8
P120881	7646376	35000000	3	ADM2	-3.425	34.52
P120881	7647452	35000000	3	ADM2	-8	35.85
P120881	7647455	35000000	3	ADM2	-4.91667	32.83333
P120881	7647511	35000000	3	ADM2	-8.85	33.85
P120881	7647520	35000000	3	ADM2	-6.76667	38.91667
P120881	7647661	35000000	3	ADM2	-3.431	36.698
P120881	7647662	35000000	3	ADM2	-4.21667	35.75
P120881	7647663	35000000	3	ADM2	-3.86667	36.6
P120881	7647667	35000000	3	ADM2	-10.06667	38.93333
P120881	877377	35000000	3	ADM2	-11	37.5
P120881	877575	35000000	1	PPL	-11.13333	38.5
P120881	877701	35000000	3	ADM2	-10.5	38.33333
P120881	878057	35000000	3	ADM2	-10.91667	38.66667
P120881	878280	35000000	3	ADM2	-10	39.33333
P120887	584502	45000000	1	PPL	41.7075	42.84572
P120887	610824	45000000	1	PPLA	42.5088	41.87088
P120887	611219	45000000	1	PPL	42.0832	42.52163
P120887	611357	45000000	1	PPL	42.32215	42.6115
P120887	611548	45000000	1	PPLA2	41.5946	44.08909
P120887	611584	45000000	1	PPL	42.35121	42.99874
P120887	611667	45000000	1	PPL	41.57405	46.00233
P120887	611669	45000000	1	PPLA2	42.10833	44.96389
P120887	611674	45000000	1	PPL	41.54448	44.46153
P120887	611682	45000000	1	PPL	42.1865	42.98362
P120887	611694	45000000	1	PPLA	41.91978	45.47315
P120887	611860	45000000	1	PPL	42.47699	42.37026
P120887	611863	45000000	1	PPL	41.9944	44.01361
P120887	611902	45000000	1	PPL	41.62046	45.92198
P120887	612006	45000000	1	PPL	42.02206	44.22693
P120887	612051	45000000	1	ADM2	42.26791	42.06013
P120887	612053	45000000	1	PPL	42.27042	42.0675
P120887	612230	45000000	1	PPL	41.73397	45.33148
P120887	612366	45000000	1	PPL	42.14616	41.67197
P120887	612405	45000000	1	PPL	42.48425	42.39494
P120887	612468	45000000	1	PPL	42.05181	44.30306
P120887	612502	45000000	1	PPL	42.3506	44.68912
P120887	612592	45000000	3	PPLA2	42.57944	43.4425
P120887	612601	45000000	1	PPL	42.1834	45.32149
P120887	612691	45000000	1	PPLA2	41.26458	43.5916
P120887	612931	45000000	1	PPL	42.05249	43.76917
P120887	612984	45000000	1	PPL	41.92275	44.34023
P120887	612987	45000000	1	PPL	43.04581	42.7278
P120887	613059	45000000	1	PPL	42.37766	42.43511
P120887	613065	45000000	1	PPL	42.41436	42.37924
P120887	613074	45000000	1	PPL	41.47588	44.80894
P120887	613093	45000000	1	PPL	41.69698	44.38448
P120887	613226	45000000	1	PPL	42.78556	42.72611
P120887	613607	45000000	1	PPLA	42.26791	42.69459
P120887	613902	45000000	1	PPL	42.3226	42.42061
P120887	614087	45000000	1	PPL	42.65667	44.64333
P120887	614143	45000000	1	PPL	42.05968	44.09503
P120887	614351	45000000	1	PPL	41.74292	45.80111
P120887	614435	45000000	1	PPL	42.0134	45.67857
P120887	614455	45000000	1	PPLA	41.98422	44.11578
P120887	614540	45000000	8	PCLI	41.99998	43.4999
P120887	614575	45000000	1	PPL	41.46054	45.09283
P120887	614843	45000000	1	PPL	42.08583	44.69583
P120887	614954	45000000	1	PPL	41.49564	44.16715
P120887	615005	45000000	1	PPL	41.46556	46.10528
P120887	615140	45000000	1	PPL	42.52116	42.12459
P120887	615196	45000000	1	PPL	42.78821	43.04186
P120887	615211	45000000	1	PPL	42.29806	43.29889
P120887	615384	45000000	1	PPL	42.08463	43.90156
P120887	615434	45000000	1	PPL	41.59012	45.94422
P120887	615489	45000000	1	PPL	42.01412	44.12619
P120887	615532	45000000	1	PPLA	41.64228	41.63392
