GID_LAT	GID_LON	mean_1870-1999	mean_1995-1999	mean_2015-2030	0	-nan	0	-nan
-87.5387	108.28125	222.304	223.278	224.686	0.974	0.438139	2.382	1.07151
-87.5387	109.6875	222.433	223.405	224.799	0.972	0.436986	2.366	1.06369
-87.5387	111.09375	222.578	223.536	224.936	0.958	0.430411	2.358	1.0594
-87.5387	112.5	222.734	223.684	225.075	0.95	0.426518	2.341	1.05103
-87.5387	113.90625	222.893	223.837	225.224	0.944	0.423522	2.331	1.04579
-87.5387	115.3125	223.069	224.002	225.382	0.933	0.418256	2.313	1.0369
-87.5387	116.71875	223.251	224.174	225.548	0.923	0.413436	2.297	1.02889
-87.5387	118.125	223.437	224.347	225.724	0.91	0.407274	2.287	1.02355
-87.5387	119.53125	223.628	224.536	225.899	0.908	0.406031	2.271	1.01553
-87.5387	120.9375	223.835	224.727	226.085	0.892	0.398508	2.25	1.0052
-87.5387	122.34375	224.041	224.92	226.276	0.879	0.392339	2.235	0.997585
-87.5387	123.75	224.251	225.125	226.475	0.874	0.389742	2.224	0.991746
-87.5387	125.15625	224.472	225.324	226.674	0.852	0.379557	2.202	0.980969
-87.5387	126.5625	224.698	225.547	226.884	0.849	0.37784	2.186	0.972861
-87.5387	127.96875	224.922	225.758	227.087	0.836	0.371684	2.165	0.962556
-87.5387	129.375	225.149	225.975	227.3	0.826	0.366868	2.151	0.955367
-87.5387	130.78125	225.382	226.199	227.518	0.817	0.362496	2.136	0.947724
-87.5387	132.1875	225.621	226.429	227.74	0.808	0.358123	2.119	0.939186
-87.5387	133.59375	225.857	226.648	227.96	0.791	0.350222	2.103	0.93112
-87.5387	135	226.091	226.872	228.181	0.781	0.345436	2.09	0.924407
-87.5387	136.40625	226.334	227.098	228.407	0.764	0.337554	2.073	0.915903
-87.5387	137.8125	226.577	227.336	228.634	0.759	0.334985	2.057	0.907859
-87.5387	139.21875	226.819	227.559	228.855	0.74	0.326251	2.036	0.897632
-87.5387	140.625	227.058	227.793	229.073	0.735	0.323706	2.015	0.887438
-87.5387	142.03125	227.296	228.018	229.296	0.722	0.317647	2	0.87991
-87.5387	143.4375	227.535	228.245	229.515	0.71	0.31204	1.98	0.870196
-87.5387	144.84375	227.774	228.475	229.736	0.701	0.307761	1.962	0.86138
-87.5387	146.25	228.01	228.701	229.964	0.691	0.303057	1.954	0.85698
-87.5387	147.65625	228.25	228.931	230.181	0.681	0.298357	1.931	0.846002
-87.5387	149.0625	228.484	229.151	230.401	0.667	0.291924	1.917	0.839008
-87.5387	150.46875	228.718	229.38	230.619	0.662	0.289439	1.901	0.831155
-87.5387	151.875	228.952	229.601	230.839	0.649	0.283466	1.887	0.82419
-87.5387	153.28125	229.185	229.823	231.059	0.638	0.278378	1.874	0.81768
-87.5387	154.6875	229.414	230.049	231.278	0.635	0.276792	1.864	0.812505
-87.5387	156.09375	229.641	230.263	231.492	0.622	0.270858	1.851	0.806041
-87.5387	157.5	229.87	230.476	231.705	0.606	0.263627	1.835	0.798277
-87.5387	158.90625	230.094	230.698	231.915	0.604	0.262501	1.821	0.791416
-87.5387	160.3125	230.316	230.911	232.123	0.595	0.258341	1.807	0.784574
-87.5387	161.71875	230.535	231.119	232.332	0.584	0.253324	1.797	0.779491
-87.5387	163.125	230.752	231.328	232.539	0.576	0.249619	1.787	0.774424
-87.5387	164.53125	230.965	231.54	232.749	0.575	0.248955	1.784	0.772411
-87.5387	165.9375	231.177	231.743	232.947	0.566	0.244834	1.77	0.765647
-87.5387	167.34375	231.384	231.942	233.146	0.558	0.241158	1.762	0.761505
-87.5387	168.75	231.588	232.14	233.336	0.552	0.238354	1.748	0.754789
-87.5387	170.15625	231.788	232.341	233.529	0.553	0.23858	1.741	0.751117
-87.5387	171.5625	231.984	232.529	233.722	0.545	0.23493	1.738	0.74919
-87.5387	172.96875	232.174	232.714	233.908	0.54	0.232584	1.734	0.746854
-87.5387	174.375	232.361	232.893	234.086	0.532	0.228954	1.725	0.742379
-87.5387	175.78125	232.543	233.075	234.256	0.532	0.228775	1.713	0.736638
-87.5387	177.1875	232.719	233.248	234.427	0.529	0.227313	1.708	0.733932
-87.5387	178.59375	232.889	233.414	234.59	0.525	0.225429	1.701	0.730391
-87.5387	180	233.054	233.578	234.752	0.524	0.224841	1.698	0.728587
-87.5387	-178.59375	233.214	233.734	234.904	0.52	0.222971	1.69	0.724656
-87.5387	-177.1875	233.366	233.885	235.051	0.519	0.222397	1.685	0.722042
-87.5387	-175.78125	233.512	234.027	235.194	0.515	0.220545	1.682	0.720306
-87.5387	-174.375	233.652	234.165	235.33	0.513	0.219557	1.678	0.718162
-87.5387	-172.96875	233.785	234.3	235.46	0.515	0.220288	1.675	0.71647
-87.5387	-171.5625	233.912	234.423	235.583	0.511	0.218458	1.671	0.714371
-87.5387	-170.15625	234.031	234.542	235.7	0.511	0.218347	1.669	0.713153
-87.5387	-168.75	234.142	234.651	235.812	0.509	0.217389	1.67	0.713242
-87.5387	-167.34375	234.247	234.757	235.91	0.51	0.217719	1.663	0.709934
-87.5387	-165.9375	234.343	234.854	236.005	0.511	0.218056	1.662	0.709217
-87.5387	-164.53125	234.432	234.945	236.096	0.513	0.218827	1.664	0.709801
-87.5387	-163.125	234.514	235.023	236.171	0.509	0.217045	1.657	0.706568
-87.5387	-161.71875	234.588	235.096	236.245	0.508	0.21655	1.657	0.706345
-87.5387	-160.3125	234.654	235.165	236.313	0.511	0.217767	1.659	0.706998
-87.5387	-158.90625	234.711	235.223	236.374	0.512	0.218141	1.663	0.708531
-87.5387	-157.5	234.761	235.275	236.421	0.514	0.218946	1.66	0.707102
-87.5387	-156.09375	234.803	235.318	236.463	0.515	0.219333	1.66	0.706976
-87.5387	-154.6875	234.837	235.355	236.496	0.518	0.220579	1.659	0.706447
-87.5387	-153.28125	234.863	235.382	236.521	0.519	0.22098	1.658	0.705943
-87.5387	-151.875	234.881	235.401	236.541	0.52	0.221389	1.66	0.706741
-87.5387	-150.46875	234.891	235.412	236.554	0.521	0.221805	1.663	0.707988
-87.5387	-149.0625	234.894	235.423	236.56	0.529	0.225208	1.666	0.709256
-87.5387	-147.65625	234.89	235.421	236.557	0.531	0.226063	1.667	0.709694
-87.5387	-146.25	234.878	235.408	236.549	0.53	0.225649	1.671	0.711433
-87.5387	-144.84375	234.858	235.394	236.529	0.536	0.228223	1.671	0.711494
-87.5387	-143.4375	234.833	235.371	236.508	0.538	0.229099	1.675	0.713273
-87.5387	-142.03125	234.8	235.344	236.479	0.544	0.231687	1.679	0.715077
-87.5387	-140.625	234.76	235.306	236.443	0.546	0.232578	1.683	0.716902
-87.5387	-139.21875	234.715	235.267	236.403	0.552	0.235179	1.688	0.71917
-87.5387	-137.8125	234.664	235.222	236.357	0.558	0.237787	1.693	0.721457
-87.5387	-136.40625	234.607	235.171	236.306	0.564	0.240402	1.699	0.72419
-87.5387	-135	234.544	235.117	236.248	0.573	0.244304	1.704	0.726516
-87.5387	-133.59375	234.478	235.05	236.186	0.572	0.243946	1.708	0.728427
-87.5387	-132.1875	234.406	234.985	236.124	0.579	0.247007	1.718	0.732916
-87.5387	-130.78125	234.332	234.918	236.054	0.586	0.250073	1.722	0.734855
-87.5387	-129.375	234.253	234.842	235.985	0.589	0.251438	1.732	0.739372
-87.5387	-127.96875	234.171	234.766	235.909	0.595	0.254088	1.738	0.742193
-87.5387	-126.5625	234.086	234.685	235.83	0.599	0.255889	1.744	0.745025
-87.5387	-125.15625	234	234.607	235.752	0.607	0.259402	1.752	0.748718
-87.5387	-123.75	233.912	234.528	235.673	0.616	0.263347	1.761	0.752847
-87.5387	-122.34375	233.823	234.449	235.594	0.626	0.267724	1.771	0.757411
-87.5387	-120.9375	233.734	234.367	235.514	0.633	0.270821	1.78	0.761549
-87.5387	-119.53125	233.645	234.281	235.435	0.636	0.272208	1.79	0.76612
-87.5387	-118.125	233.557	234.196	235.351	0.639	0.273595	1.794	0.768121
-87.5387	-116.71875	233.47	234.12	235.273	0.65	0.278408	1.803	0.772262
-87.5387	-115.3125	233.386	234.042	235.199	0.656	0.281079	1.813	0.776825
-87.5387	-113.90625	233.302	233.967	235.126	0.665	0.285038	1.824	0.781819
-87.5387	-112.5	233.223	233.891	235.057	0.668	0.286421	1.834	0.786372
-87.5387	-111.09375	233.147	233.823	234.987	0.676	0.289946	1.84	0.789202
-87.5387	-109.6875	233.075	233.758	234.924	0.683	0.293039	1.849	0.793307
-87.5387	-108.28125	233.006	233.699	234.866	0.693	0.297417	1.86	0.798263
-87.5387	-106.875	232.943	233.637	234.813	0.694	0.297927	1.87	0.802771
-87.5387	-105.46875	232.884	233.589	234.764	0.705	0.302726	1.88	0.807269
-87.5387	-104.0625	232.829	233.542	234.72	0.713	0.306233	1.891	0.812184
-87.5387	-102.65625	232.78	233.501	234.678	0.721	0.309735	1.898	0.815362
-87.5387	-101.25	232.737	233.459	234.641	0.722	0.310221	1.904	0.818091
-87.5387	-99.84375	232.697	233.425	234.614	0.728	0.312853	1.917	0.823818
-87.5387	-98.4375	232.664	233.398	234.588	0.734	0.315476	1.924	0.826944
-87.5387	-97.03125	232.636	233.377	234.563	0.741	0.318523	1.927	0.828333
-87.5387	-95.625	232.612	233.359	234.552	0.747	0.321136	1.94	0.834007
-87.5387	-94.21875	232.59	233.337	234.536	0.747	0.321166	1.946	0.836665
-87.5387	-92.8125	232.573	233.324	234.523	0.751	0.322909	1.95	0.838446
-87.5387	-91.40625	232.562	233.315	234.52	0.753	0.323785	1.958	0.841926
-87.5387	-90	232.551	233.308	234.521	0.757	0.32552	1.97	0.847126
-87.5387	-88.59375	232.543	233.309	234.518	0.766	0.329401	1.975	0.849305
-87.5387	-87.1875	232.538	233.307	234.518	0.769	0.330699	1.98	0.851474
-87.5387	-85.78125	232.536	233.301	234.522	0.765	0.328981	1.986	0.854061
-87.5387	-84.375	232.533	233.308	234.521	0.775	0.333286	1.988	0.854932
-87.5387	-82.96875	232.531	233.312	234.522	0.781	0.335869	1.991	0.85623
-87.5387	-81.5625	232.528	233.313	234.53	0.785	0.337594	2.002	0.860972
-87.5387	-80.15625	232.526	233.309	234.531	0.783	0.336737	2.005	0.862269
-87.5387	-78.75	232.521	233.312	234.532	0.791	0.340184	2.011	0.864868
-87.5387	-77.34375	232.516	233.31	234.527	0.794	0.341482	2.011	0.864887
-87.5387	-75.9375	232.508	233.304	234.527	0.796	0.342354	2.019	0.868357
-87.5387	-74.53125	232.498	233.301	234.524	0.803	0.345379	2.026	0.871405
-87.5387	-73.125	232.485	233.296	234.515	0.811	0.34884	2.03	0.873175
-87.5387	-71.71875	232.468	233.281	234.499	0.813	0.349726	2.031	0.873669
-87.5387	-70.3125	232.448	233.266	234.484	0.818	0.351907	2.036	0.875895
-87.5387	-68.90625	232.423	233.244	234.462	0.821	0.353235	2.039	0.87728
-87.5387	-67.5	232.395	233.218	234.443	0.823	0.354138	2.048	0.881258
-87.5387	-66.09375	232.362	233.188	234.417	0.826	0.35548	2.055	0.884396
-87.5387	-64.6875	232.324	233.157	234.381	0.833	0.358551	2.057	0.885401
-87.5387	-63.28125	232.281	233.115	234.345	0.834	0.359048	2.064	0.888579
-87.5387	-61.875	232.233	233.077	234.306	0.844	0.363428	2.073	0.892638
-87.5387	-60.46875	232.181	233.027	234.259	0.846	0.364371	2.078	0.894991
-87.5387	-59.0625	232.123	232.971	234.206	0.848	0.365324	2.083	0.897369
-87.5387	-57.65625	232.06	232.916	234.153	0.856	0.36887	2.093	0.901922
-87.5387	-56.25	231.993	232.854	234.093	0.861	0.371132	2.1	0.9052
-87.5387	-54.84375	231.92	232.784	234.026	0.864	0.372542	2.106	0.908072
-87.5387	-53.4375	231.841	232.708	233.955	0.867	0.373963	2.114	0.911832
-87.5387	-52.03125	231.76	232.635	233.883	0.875	0.377546	2.123	0.916034
-87.5387	-50.625	231.673	232.553	233.802	0.88	0.379846	2.129	0.918968
-87.5387	-49.21875	231.582	232.467	233.718	0.885	0.382154	2.136	0.922351
-87.5387	-47.8125	231.486	232.375	233.633	0.889	0.384041	2.147	0.927486
-87.5387	-46.40625	231.386	232.279	233.54	0.893	0.385935	2.154	0.930912
-87.5387	-45	231.282	232.183	233.443	0.901	0.389568	2.161	0.934357
-87.5387	-43.59375	231.174	232.08	233.344	0.906	0.391913	2.17	0.938687
-87.5387	-42.1875	231.062	231.972	233.24	0.91	0.393834	2.178	0.942604
-87.5387	-40.78125	230.948	231.864	233.136	0.916	0.396626	2.188	0.947399
-87.5387	-39.375	230.829	231.752	233.027	0.923	0.399863	2.198	0.95222
-87.5387	-37.96875	230.709	231.635	232.911	0.926	0.401371	2.202	0.954449
-87.5387	-36.5625	230.585	231.517	232.797	0.932	0.404189	2.212	0.959299
-87.5387	-35.15625	230.459	231.394	232.678	0.935	0.405712	2.219	0.962861
-87.5387	-33.75	230.33	231.27	232.561	0.94	0.40811	2.231	0.96861
-87.5387	-32.34375	230.199	231.146	232.433	0.947	0.411383	2.234	0.970465
-87.5387	-30.9375	230.066	231.016	232.311	0.95	0.412925	2.245	0.975807
-87.5387	-29.53125	229.931	230.886	232.186	0.955	0.415342	2.255	0.980729
-87.5387	-28.125	229.795	230.754	232.055	0.959	0.417328	2.26	0.983485
-87.5387	-26.71875	229.657	230.623	231.927	0.966	0.420627	2.27	0.988431
-87.5387	-25.3125	229.518	230.488	231.8	0.97	0.422625	2.282	0.994258
-87.5387	-23.90625	229.38	230.351	231.661	0.971	0.423315	2.281	0.99442
-87.5387	-22.5	229.24	230.218	231.532	0.978	0.426627	2.292	0.999826
-87.5387	-21.09375	229.098	230.082	231.397	0.984	0.429511	2.299	1.0035
-87.5387	-19.6875	228.955	229.945	231.264	0.99	0.432399	2.309	1.0085
-87.5387	-18.28125	228.813	229.808	231.131	0.995	0.434853	2.318	1.01305
-87.5387	-16.875	228.671	229.667	230.996	0.996	0.43556	2.325	1.01674
-87.5387	-15.46875	228.529	229.531	230.866	1.002	0.438456	2.337	1.02263
-87.5387	-14.0625	228.387	229.391	230.733	1.004	0.439605	2.346	1.0272
-87.5387	-12.65625	228.244	229.255	230.595	1.011	0.442947	2.351	1.03004
-87.5387	-11.25	228.105	229.118	230.457	1.013	0.444094	2.352	1.0311
-87.5387	-9.84375	227.962	228.981	230.321	1.019	0.447004	2.359	1.03482
-87.5387	-8.4375	227.818	228.84	230.188	1.022	0.448604	2.37	1.0403
-87.5387	-7.03125	227.678	228.705	230.053	1.027	0.451076	2.375	1.04314
-87.5387	-5.625	227.537	228.568	229.919	1.031	0.453113	2.382	1.04686
-87.5387	-4.21875	227.395	228.428	229.783	1.033	0.454276	2.388	1.05016
-87.5387	-2.8125	227.252	228.287	229.646	1.035	0.455442	2.394	1.05346
-87.5387	-1.40625	227.112	228.153	229.514	1.041	0.458364	2.402	1.05763
-86.14147	0	228.078	229.11	230.465	1.032	0.452477	2.387	1.04657
-86.14147	1.40625	227.848	228.883	230.245	1.035	0.45425	2.397	1.05202
-86.14147	2.8125	227.629	228.665	230.034	1.036	0.455127	2.405	1.05654
-86.14147	4.21875	227.413	228.452	229.826	1.039	0.456878	2.413	1.06107
-86.14147	5.625	227.208	228.25	229.626	1.042	0.458611	2.418	1.06422
-86.14147	7.03125	227.004	228.047	229.433	1.043	0.459463	2.429	1.07003
-86.14147	8.4375	226.808	227.85	229.24	1.042	0.459419	2.432	1.07227
-86.14147	9.84375	226.618	227.663	229.056	1.045	0.461128	2.438	1.07582
-86.14147	11.25	226.436	227.477	228.881	1.041	0.459733	2.445	1.07978
-86.14147	12.65625	226.252	227.3	228.704	1.048	0.4632	2.452	1.08375
-86.14147	14.0625	226.076	227.122	228.535	1.046	0.462676	2.459	1.08769
-86.14147	15.46875	225.912	226.959	228.374	1.047	0.463455	2.462	1.0898
-86.14147	16.875	225.749	226.793	228.22	1.044	0.462461	2.471	1.09458
-86.14147	18.28125	225.593	226.641	228.073	1.048	0.464553	2.48	1.09932
-86.14147	19.6875	225.441	226.484	227.918	1.043	0.462649	2.477	1.09874
-86.14147	21.09375	225.292	226.336	227.775	1.044	0.463399	2.483	1.10213
-86.14147	22.5	225.156	226.198	227.646	1.042	0.46279	2.49	1.1059
-86.14147	23.90625	225.016	226.059	227.507	1.043	0.463523	2.491	1.10703
-86.14147	25.3125	224.877	225.92	227.371	1.043	0.463809	2.494	1.10905
-86.14147	26.71875	224.745	225.785	227.24	1.04	0.462747	2.495	1.11015
-86.14147	28.125	224.602	225.647	227.097	1.045	0.465267	2.495	1.11085
-86.14147	29.53125	224.466	225.512	226.97	1.046	0.465995	2.504	1.11554
-86.14147	30.9375	224.341	225.389	226.848	1.048	0.467146	2.507	1.1175
-86.14147	32.34375	224.209	225.257	226.711	1.048	0.467421	2.502	1.11592
-86.14147	33.75	224.085	225.141	226.593	1.056	0.47125	2.508	1.11922
-86.14147	35.15625	223.964	225.021	226.473	1.057	0.471951	2.509	1.12027
-86.14147	36.5625	223.843	224.903	226.351	1.06	0.473546	2.508	1.12043
-86.14147	37.96875	223.724	224.789	226.227	1.065	0.476033	2.503	1.11879
-86.14147	39.375	223.602	224.67	226.114	1.068	0.477634	2.512	1.12342
-86.14147	40.78125	223.487	224.561	226	1.074	0.480565	2.513	1.12445
-86.14147	42.1875	223.367	224.448	225.884	1.081	0.483957	2.517	1.12685
-86.14147	43.59375	223.254	224.34	225.765	1.086	0.486441	2.511	1.12473
-86.14147	45	223.139	224.224	225.648	1.085	0.486244	2.509	1.12441
-86.14147	46.40625	223.024	224.129	225.542	1.105	0.495462	2.518	1.12903
-86.14147	47.8125	222.911	224.014	225.431	1.103	0.494816	2.52	1.1305
-86.14147	49.21875	222.798	223.912	225.32	1.114	0.500004	2.522	1.13197
-86.14147	50.625	222.689	223.806	225.213	1.117	0.501596	2.524	1.13342
-86.14147	52.03125	222.584	223.715	225.105	1.131	0.508123	2.521	1.13261
-86.14147	53.4375	222.478	223.607	225.007	1.129	0.507466	2.529	1.13674
-86.14147	54.84375	222.373	223.512	224.908	1.139	0.512202	2.535	1.13998
-86.14147	56.25	222.275	223.415	224.806	1.14	0.512878	2.531	1.13868
-86.14147	57.65625	222.179	223.332	224.718	1.153	0.518951	2.539	1.14277
-86.14147	59.0625	222.082	223.235	224.624	1.153	0.519178	2.542	1.14462
-86.14147	60.46875	221.99	223.152	224.539	1.162	0.523447	2.549	1.14825
-86.14147	61.875	221.897	223.056	224.447	1.159	0.522314	2.55	1.14918
-86.14147	63.28125	221.813	222.981	224.364	1.168	0.52657	2.551	1.15007
-86.14147	64.6875	221.722	222.894	224.277	1.172	0.52859	2.555	1.15234
-86.14147	66.09375	221.643	222.813	224.204	1.17	0.527876	2.561	1.15546
-86.14147	67.5	221.56	222.736	224.123	1.176	0.530782	2.563	1.1568
-86.14147	68.90625	221.48	222.657	224.05	1.177	0.531425	2.57	1.16038
-86.14147	70.3125	221.404	222.58	223.97	1.176	0.531156	2.566	1.15897
-86.14147	71.71875	221.33	222.509	223.903	1.179	0.532689	2.573	1.16252
-86.14147	73.125	221.257	222.438	223.833	1.181	0.533768	2.576	1.16426
-86.14147	74.53125	221.187	222.37	223.765	1.183	0.534842	2.578	1.16553
-86.14147	75.9375	221.123	222.304	223.701	1.181	0.534092	2.578	1.16587
-86.14147	77.34375	221.059	222.238	223.639	1.179	0.533342	2.58	1.16711
-86.14147	78.75	221.004	222.19	223.588	1.186	0.536642	2.584	1.16921
-86.14147	80.15625	220.947	222.128	223.527	1.181	0.534517	2.58	1.1677
-86.14147	81.5625	220.897	222.077	223.483	1.18	0.534186	2.586	1.17068
-86.14147	82.96875	220.85	222.03	223.437	1.18	0.534299	2.587	1.17138
-86.14147	84.375	220.808	221.984	223.391	1.176	0.532589	2.583	1.16979
-86.14147	85.78125	220.773	221.942	223.35	1.169	0.529503	2.577	1.16726
-86.14147	87.1875	220.742	221.908	223.321	1.166	0.528218	2.579	1.16833
-86.14147	88.59375	220.723	221.882	223.299	1.159	0.525093	2.576	1.16707
-86.14147	90	220.709	221.865	223.281	1.156	0.523767	2.572	1.16534
-86.14147	91.40625	220.704	221.851	223.277	1.147	0.519701	2.573	1.16581
-86.14147	92.8125	220.708	221.848	223.271	1.14	0.51652	2.563	1.16126
-86.14147	94.21875	220.724	221.854	223.281	1.13	0.511952	2.557	1.15846
-86.14147	95.625	220.75	221.874	223.298	1.124	0.509173	2.548	1.15425
-86.14147	97.03125	220.793	221.907	223.339	1.114	0.504545	2.546	1.15312
-86.14147	98.4375	220.848	221.954	223.385	1.106	0.500797	2.537	1.14875
-86.14147	99.84375	220.916	222.008	223.442	1.092	0.494306	2.526	1.14342
-86.14147	101.25	221.005	222.091	223.521	1.086	0.491392	2.516	1.13844
-86.14147	102.65625	221.112	222.184	223.612	1.072	0.484822	2.5	1.13065
-86.14147	104.0625	221.227	222.287	223.724	1.06	0.479146	2.497	1.1287
-86.14147	105.46875	221.362	222.41	223.84	1.048	0.473433	2.478	1.11943
-86.14147	106.875	221.516	222.554	223.978	1.038	0.468589	2.462	1.11143
-86.14147	108.28125	221.691	222.717	224.133	1.026	0.462806	2.442	1.10153
-86.14147	109.6875	221.884	222.898	224.31	1.014	0.456996	2.426	1.09336
-86.14147	111.09375	222.094	223.09	224.49	0.996	0.448459	2.396	1.07882
-86.14147	112.5	222.326	223.313	224.703	0.987	0.443943	2.377	1.06915
-86.14147	113.90625	222.574	223.541	224.931	0.967	0.434462	2.357	1.05897
-86.14147	115.3125	222.847	223.802	225.183	0.955	0.428545	2.336	1.04825
-86.14147	116.71875	223.132	224.067	225.445	0.935	0.419034	2.313	1.03661
-86.14147	118.125	223.433	224.358	225.726	0.925	0.413994	2.293	1.02626
-86.14147	119.53125	223.749	224.649	226.013	0.9	0.402236	2.264	1.01185
-86.14147	120.9375	224.074	224.962	226.31	0.888	0.396298	2.236	0.997885
-86.14147	122.34375	224.415	225.287	226.625	0.872	0.388566	2.21	0.984783
-86.14147	123.75	224.767	225.618	226.938	0.851	0.378614	2.171	0.965889
-86.14147	125.15625	225.132	225.962	227.272	0.83	0.368673	2.14	0.950553
-86.14147	126.5625	225.504	226.315	227.617	0.811	0.359639	2.113	0.937012
-86.14147	127.96875	225.882	226.676	227.973	0.794	0.351511	2.091	0.925705
-86.14147	129.375	226.27	227.045	228.331	0.775	0.342511	2.061	0.910859
-86.14147	130.78125	226.663	227.418	228.694	0.755	0.333094	2.031	0.896044
-86.14147	132.1875	227.062	227.807	229.07	0.745	0.328104	2.008	0.88434
-86.14147	133.59375	227.463	228.189	229.443	0.726	0.319173	1.98	0.870471
-86.14147	135	227.869	228.583	229.823	0.714	0.313338	1.954	0.85751
-86.14147	136.40625	228.274	228.965	230.206	0.691	0.302706	1.932	0.846351
-86.14147	137.8125	228.683	229.363	230.586	0.68	0.297355	1.903	0.832156
-86.14147	139.21875	229.09	229.753	230.971	0.663	0.289406	1.881	0.821075
-86.14147	140.625	229.499	230.142	231.355	0.643	0.280176	1.856	0.808718
-86.14147	142.03125	229.905	230.533	231.741	0.628	0.273156	1.836	0.798591
-86.14147	143.4375	230.313	230.922	232.121	0.609	0.264423	1.808	0.785019
-86.14147	144.84375	230.716	231.313	232.51	0.597	0.25876	1.794	0.777579
-86.14147	146.25	231.122	231.7	232.891	0.578	0.250084	1.769	0.765397
-86.14147	147.65625	231.524	232.086	233.274	0.562	0.242739	1.75	0.755861
-86.14147	149.0625	231.925	232.477	233.655	0.552	0.238008	1.73	0.745931
-86.14147	150.46875	232.326	232.86	234.036	0.534	0.229849	1.71	0.736035
-86.14147	151.875	232.723	233.247	234.413	0.524	0.22516	1.69	0.726185
-86.14147	153.28125	233.118	233.629	234.79	0.511	0.219202	1.672	0.717233
-86.14147	154.6875	233.513	234.017	235.17	0.504	0.215834	1.657	0.709596
-86.14147	156.09375	233.902	234.395	235.542	0.493	0.210772	1.64	0.701148
-86.14147	157.5	234.289	234.776	235.92	0.487	0.207863	1.631	0.696149
-86.14147	158.90625	234.674	235.146	236.285	0.472	0.20113	1.611	0.686484
-86.14147	160.3125	235.054	235.521	236.654	0.467	0.198678	1.6	0.680695
-86.14147	161.71875	235.43	235.884	237.016	0.454	0.192839	1.586	0.673661
-86.14147	163.125	235.802	236.253	237.374	0.451	0.191262	1.572	0.666661
-86.14147	164.53125	236.17	236.608	237.731	0.438	0.18546	1.561	0.660965
-86.14147	165.9375	236.532	236.962	238.074	0.43	0.181794	1.542	0.65192
-86.14147	167.34375	236.887	237.313	238.423	0.426	0.179833	1.536	0.64841
