GID_LAT	GID_LON	mean
-86.14147	91.40625	3.4287
-86.14147	92.8125	3.4342
-86.14147	94.21875	3.43727
-86.14147	95.625	3.44324
-86.14147	97.03125	3.44687
-86.14147	98.4375	3.45624
-86.14147	99.84375	3.46621
-86.14147	101.25	3.47266
-86.14147	102.65625	3.48178
-86.14147	104.0625	3.49823
-86.14147	105.46875	3.5125
-86.14147	106.875	3.53094
-86.14147	108.28125	3.54949
-86.14147	109.6875	3.57548
-86.14147	111.09375	3.60015
-86.14147	112.5	3.6316
-86.14147	113.90625	3.66385
-86.14147	115.3125	3.70256
-86.14147	116.71875	3.7382
-86.14147	118.125	3.77791
-86.14147	119.53125	3.82455
-86.14147	120.9375	3.86968
-86.14147	122.34375	3.9192
-86.14147	123.75	3.97105
-86.14147	125.15625	4.03099
-86.14147	126.5625	4.08258
-86.14147	127.96875	4.14669
-86.14147	129.375	4.21926
-86.14147	130.78125	4.29412
-86.14147	132.1875	4.37055
-86.14147	133.59375	4.45979
-86.14147	135	4.55804
-86.14147	136.40625	4.65482
-86.14147	137.8125	4.77532
-86.14147	139.21875	4.8893
-86.14147	140.625	5.01599
-86.14147	142.03125	5.14417
-86.14147	143.4375	5.31484
-86.14147	144.84375	5.46747
-86.14147	146.25	5.64636
-86.14147	147.65625	5.80724
-86.14147	149.0625	6.01055
-86.14147	150.46875	6.21194
-86.14147	151.875	6.42497
-86.14147	153.28125	6.65177
-86.14147	154.6875	6.8808
-86.14147	156.09375	7.11668
-86.14147	157.5	7.36051
-86.14147	158.90625	7.63114
-86.14147	160.3125	7.88632
-86.14147	161.71875	8.16542
-86.14147	163.125	8.37975
-86.14147	164.53125	8.68507
-86.14147	165.9375	8.9658
-86.14147	167.34375	9.22529
-86.14147	168.75	9.54356
-86.14147	170.15625	9.80686
-86.14147	171.5625	10.076
-86.14147	172.96875	10.3439
-86.14147	174.375	10.6309
-86.14147	175.78125	10.8723
-86.14147	177.1875	11.1545
-86.14147	178.59375	11.4209
-86.14147	180	11.6411
-86.14147	-178.59375	11.8719
-86.14147	-177.1875	12.1063
-86.14147	-175.78125	12.2605
-86.14147	-174.375	12.4678
-86.14147	-172.96875	12.6181
-86.14147	-171.5625	12.7734
-86.14147	-170.15625	12.9761
-86.14147	-168.75	13.135
-86.14147	-167.34375	13.2029
-86.14147	-165.9375	13.2963
-86.14147	-164.53125	13.3857
-86.14147	-163.125	13.4597
-86.14147	-161.71875	13.4673
-86.14147	-160.3125	13.538
-86.14147	-158.90625	13.6106
-86.14147	-157.5	13.5531
