GID_LAT,GID_LON,mean_1870-1999,mean_1995-1999,mean_2015-2030,abs_diff_1995-1999_1870-1999,prct_abs_diff_1995-1999_1870-1999,abs_diff_2015-2030_1870-1999,prct_abs_diff_2015-2030_1870-1999
46.92561,-61.875,80.4871,81.0271,81.5395,0.54,0.670915,1.0524,1.30754
46.92561,-60.46875,82.0586,82.401,83.0806,0.3424,0.417263,1.022,1.24545
46.92561,-59.0625,84.0766,83.4703,84.4859,0.6063,0.721128,0.4093,0.486818
46.92561,-57.65625,87.219,85.5272,86.8031,1.6918,1.93971,0.4159,0.476846
46.92561,-56.25,90.4276,87.8905,89.5194,2.5371,2.80567,0.9082,1.00434
46.92561,-54.84375,91.6849,88.8418,90.7774,2.8431,3.10095,0.9075,0.989803
46.92561,-53.4375,91.675,89.3321,91.4152,2.3429,2.55566,0.2598,0.283392
46.92561,-52.03125,90.9621,88.7985,90.4455,2.1636,2.37857,0.5166,0.567929
46.92561,-50.625,91.5351,89.934,91.2951,1.6011,1.74917,0.24,0.262195
46.92561,-49.21875,92.6208,91.1302,92.795,1.4906,1.60936,0.1742,0.188079
46.92561,-47.8125,93.5532,91.9854,94.1552,1.5678,1.67584,0.602,0.643484
46.92561,-46.40625,94.1647,92.281,95.0248,1.8837,2.00043,0.8601,0.9134
46.92561,-45,94.3773,92.3637,95.6988,2.0136,2.13356,1.3215,1.40023
46.92561,-43.59375,94.3394,92.2993,95.8679,2.0401,2.16251,1.5285,1.62021
46.92561,-42.1875,94.34,92.4963,95.7667,1.8437,1.95431,1.4267,1.5123
46.92561,-40.78125,94.2935,93.0623,95.6348,1.2312,1.30571,1.3413,1.42247
46.92561,-39.375,94.1088,92.9554,95.0786,1.1534,1.2256,0.9698,1.03051
46.92561,-37.96875,93.6717,91.9875,94.1242,1.6842,1.79798,0.4525,0.48307
46.92561,-36.5625,93.3166,91.1204,93.3199,2.1962,2.35349,0.0033,0.00353635
46.92561,-35.15625,93.2106,90.6158,92.6268,2.5948,2.7838,0.5838,0.626324
46.92561,-33.75,93.6683,90.371,91.5779,3.2973,3.52019,2.0904,2.2317
46.92561,-32.34375,95.0502,90.7207,90.3436,4.3295,4.55496,4.7066,4.9517
46.92561,-30.9375,98.1818,92.3856,90.902,5.7962,5.90354,7.2798,7.41461
46.92561,-29.53125,102.08,95.7863,93.1945,6.2937,6.16546,8.8855,8.70445
46.92561,-28.125,104.023,98.3975,94.5787,5.6255,5.40794,9.4443,9.07905
46.92561,-26.71875,103.282,98.8288,94.1561,4.4532,4.31169,9.1259,8.83591
46.92561,-25.3125,100.776,97.4146,92.6544,3.3614,3.33552,8.1216,8.05906
46.92561,-23.90625,98.6745,95.6926,91.4236,2.9819,3.02196,7.2509,7.3483
46.92561,-22.5,97.0242,94.5146,90.6461,2.5096,2.58657,6.3781,6.57372
46.92561,-21.09375,95.1302,93.1609,89.818,1.9693,2.07011,5.3122,5.58414
46.92561,-19.6875,92.7112,91.6848,88.3425,1.0264,1.10709,4.3687,4.71216
46.92561,-18.28125,90.3018,90.4944,86.7581,0.1926,0.213285,3.5437,3.92429
46.92561,-16.875,87.8176,88.9611,85.3219,1.1435,1.30213,2.4957,2.84191
46.92561,-15.46875,84.7918,86.3532,83.4224,1.5614,1.84145,1.3694,1.61501
46.92561,-14.0625,81.3161,82.8368,80.8093,1.5207,1.87011,0.5068,0.623247
46.92561,-12.65625,78.4918,79.754,77.6461,1.2622,1.60807,0.8457,1.07744
46.92561,-11.25,77.3066,78.2525,75.0576,0.9459,1.22357,2.249,2.9092
46.92561,-9.84375,76.7548,77.7067,73.3925,0.9519,1.24018,3.3623,4.38057
46.92561,-8.4375,75.0226,76.5696,71.4147,1.547,2.06205,3.6079,4.80908
46.92561,-7.03125,71.7368,73.8294,68.4899,2.0926,2.91705,3.2469,4.52613
46.92561,-5.625,68.4517,70.634,65.3192,2.1823,3.18809,3.1325,4.57622
46.92561,-4.21875,67.4499,69.5594,63.8209,2.1095,3.12751,3.629,5.38029
46.92561,-2.8125,68.2378,70.6297,64.7585,2.3919,3.50524,3.4793,5.09879
46.92561,-1.40625,78.1224,80.9776,74.9046,2.8552,3.65478,3.2178,4.11892
48.32636,0,76.3589,77.7557,74.093,1.3968,1.82926,2.2659,2.96743
48.32636,1.40625,78.1483,79.5606,75.4252,1.4123,1.80721,2.7231,3.48453
48.32636,2.8125,83.0389,84.4696,79.7792,1.4307,1.72293,3.2597,3.92551
48.32636,4.21875,89.4219,91.2245,85.9306,1.8026,2.01584,3.4913,3.9043
48.32636,5.625,92.3069,94.5506,88.9541,2.2437,2.4307,3.3528,3.63223
48.32636,7.03125,93.3177,95.6204,89.7998,2.3027,2.46759,3.5179,3.76981
48.32636,8.4375,91.2116,93.8961,87.5173,2.6845,2.94316,3.6943,4.05025
48.32636,9.84375,85.713,89.0152,81.5602,3.3022,3.85262,4.1528,4.84501
48.32636,11.25,79.7757,84.0311,76.2019,4.2554,5.33421,3.5738,4.47981
48.32636,12.65625,73.3522,77.7715,70.3523,4.4193,6.02477,2.9999,4.08972
48.32636,14.0625,68.3262,72.6867,66.1893,4.3605,6.38189,2.1369,3.1275
48.32636,15.46875,62.9012,66.5842,60.6544,3.683,5.85521,2.2468,3.57195
48.32636,16.875,58.2588,60.8844,56.9515,2.6256,4.50679,1.3073,2.24395
48.32636,18.28125,56.33,57.8957,55.7818,1.5657,2.77951,0.5482,0.973194
48.32636,19.6875,56.859,58.4465,56.4657,1.5875,2.79199,0.3933,0.691711
48.32636,21.09375,59.1754,61.1074,58.878,1.932,3.26487,0.2974,0.502574
48.32636,22.5,61.1341,62.6969,60.7839,1.5628,2.55635,0.3502,0.572839
48.32636,23.90625,61.5231,62.5526,60.5703,1.0295,1.67336,0.9528,1.54869
48.32636,25.3125,58.6403,59.2374,57.1702,0.5971,1.01824,1.4701,2.50698
48.32636,26.71875,55.0127,55.2552,53.1642,0.2425,0.440807,1.8485,3.36013
48.32636,28.125,52.5546,53.2282,50.623,0.6736,1.28171,1.9316,3.67542
48.32636,29.53125,50.867,51.1977,49.4109,0.3307,0.650127,1.4561,2.86256
48.32636,30.9375,50.1695,49.9754,49.3106,0.1941,0.386888,0.8589,1.712
48.32636,32.34375,49.9965,49.6465,49.4112,0.35,0.700049,0.5853,1.17068
48.32636,33.75,49.5328,49.7794,49.3118,0.2466,0.497852,0.221,0.446169
48.32636,35.15625,48.686,49.0625,49.2385,0.3765,0.773323,0.5525,1.13482
48.32636,36.5625,47.7372,48.4781,48.8416,0.7409,1.55204,1.1044,2.3135
48.32636,37.96875,47.0181,47.862,47.9631,0.8439,1.79484,0.945,2.00986
48.32636,39.375,45.7826,46.5165,46.4996,0.7339,1.60301,0.717,1.5661
48.32636,40.78125,45.2665,46.1827,46.1748,0.9162,2.02401,0.9083,2.00656
48.32636,42.1875,43.8137,43.7689,45.1711,0.0448,0.102251,1.3574,3.09812
48.32636,43.59375,42.3037,42.0219,43.7021,0.2818,0.666136,1.3984,3.30562
48.32636,45,40.3951,40.4534,41.325,0.0583,0.144324,0.9299,2.30201
48.32636,46.40625,39.0239,38.8453,39.4988,0.1786,0.457668,0.4749,1.21695
48.32636,47.8125,38.6445,38.3812,39.2851,0.2633,0.681339,0.6406,1.65767
48.32636,49.21875,37.0578,37.3847,38.3953,0.3269,0.882135,1.3375,3.60923
48.32636,50.625,35.1242,35.4024,36.734,0.2782,0.792047,1.6098,4.58316
48.32636,52.03125,34.3514,34.7709,36.327,0.4195,1.2212,1.9756,5.75115
48.32636,53.4375,36.3302,36.9209,38.8262,0.5907,1.62592,2.496,6.87032
48.32636,54.84375,36.8557,37.0571,39.5139,0.2014,0.546456,2.6582,7.21245
48.32636,56.25,37.5477,37.9377,39.7753,0.39,1.03868,2.2276,5.93272
48.32636,57.65625,37.6596,37.8973,39.4109,0.2377,0.63118,1.7513,4.65034
48.32636,59.0625,36.8934,37.4069,38.3936,0.5135,1.39185,1.5002,4.06631
48.32636,60.46875,35.4517,36.0853,37.1328,0.6336,1.78722,1.6811,4.74194
48.32636,61.875,34.5189,34.706,36.4423,0.1871,0.542022,1.9234,5.57202
48.32636,63.28125,34.2418,33.7154,35.8444,0.5264,1.5373,1.6026,4.68024
48.32636,64.6875,34.7248,33.7867,36.0028,0.9381,2.70153,1.278,3.68037
48.32636,66.09375,35.6611,34.8246,36.9932,0.8365,2.34569,1.3321,3.73544
48.32636,67.5,36.7681,36.2107,38.2844,0.5574,1.51599,1.5163,4.12396
48.32636,68.90625,37.4039,36.9593,39.1462,0.4446,1.18865,1.7423,4.65807
48.32636,70.3125,37.2265,37.0151,38.6094,0.2114,0.567875,1.3829,3.71483
48.32636,71.71875,36.1509,36.0243,37.5279,0.1266,0.350199,1.377,3.80903
48.32636,73.125,34.222,33.9796,35.8585,0.2424,0.708316,1.6365,4.78201
48.32636,74.53125,32.6553,32.3065,34.8598,0.3488,1.06813,2.2045,6.75082
48.32636,75.9375,30.8356,30.9037,33.4744,0.0681,0.220849,2.6388,8.55764
48.32636,77.34375,29.2678,29.3006,31.7724,0.0328,0.112069,2.5046,8.55753
48.32636,78.75,28.8048,29.0083,31.3703,0.2035,0.706479,2.5655,8.9065
48.32636,80.15625,29.4959,29.8989,32.0577,0.403,1.36629,2.5618,8.68527
48.32636,81.5625,32.4726,33.2201,35.2116,0.7475,2.30194,2.739,8.4348
48.32636,82.96875,36.7467,37.6054,39.1635,0.8587,2.33681,2.4168,6.57692
48.32636,84.375,41.2544,42.4152,43.7473,1.1608,2.81376,2.4929,6.04275
48.32636,85.78125,44.8419,46.359,47.1925,1.5171,3.38322,2.3506,5.24197
48.32636,87.1875,46.5421,48.037,48.8189,1.4949,3.21193,2.2768,4.89192
48.32636,88.59375,45.7222,47.467,47.7418,1.7448,3.81609,2.0196,4.41711
48.32636,90,43.4585,45.3731,45.5319,1.9146,4.40558,2.0734,4.77099
48.32636,91.40625,41.3454,43.4035,44.3302,2.0581,4.97782,2.9848,7.21918
48.32636,92.8125,40.8245,42.3137,43.9276,1.4892,3.64781,3.1031,7.60107
48.32636,94.21875,42.0172,43.4691,45.1865,1.4519,3.45549,3.1693,7.54286
48.32636,95.625,43.2324,44.3824,45.8454,1.15,2.66004,2.613,6.04408
48.32636,97.03125,44.3698,45.4379,46.9257,1.0681,2.40727,2.5559,5.76045
48.32636,98.4375,42.8281,43.7577,45.4839,0.9296,2.17054,2.6558,6.20107
48.32636,99.84375,39.5092,40.1414,42.1943,0.6322,1.60013,2.6851,6.79614
48.32636,101.25,38.4354,39.4221,41.1819,0.9867,2.56716,2.7465,7.14576
48.32636,102.65625,38.1399,39.1758,40.2868,1.0359,2.71605,2.1469,5.62901
48.32636,104.0625,37.8844,37.9954,39.5412,0.111,0.292997,1.6568,4.3733
48.32636,105.46875,37.3633,37.5305,39.6232,0.1672,0.447498,2.2599,6.04845
48.32636,106.875,36.5673,36.8977,39.2208,0.3304,0.90354,2.6535,7.25648
48.32636,108.28125,37.4455,37.9775,40.3753,0.532,1.42073,2.9298,7.82417
48.32636,109.6875,37.4818,38.2524,40.7452,0.7706,2.05593,3.2634,8.70663
48.32636,111.09375,37.4446,38.5797,40.882,1.1351,3.03141,3.4374,9.17996
48.32636,112.5,36.4098,37.857,40.1244,1.4472,3.97475,3.7146,10.2022
48.32636,113.90625,35.9294,37.6018,40.5291,1.6724,4.65468,4.5997,12.8021
48.32636,115.3125,37.0089,39.1454,42.2743,2.1365,5.77294,5.2654,14.2274
48.32636,116.71875,38.6431,41.4542,44.542,2.8111,7.27452,5.8989,15.2651
48.32636,118.125,41.3471,44.706,47.1101,3.3589,8.12367,5.763,13.9381
48.32636,119.53125,42.6081,45.8189,48.268,3.2108,7.53566,5.6599,13.2836
48.32636,120.9375,43.4818,46.5394,48.7585,3.0576,7.03191,5.2767,12.1354
48.32636,122.34375,45.0866,48.0197,49.9814,2.9331,6.50548,4.8948,10.8564
48.32636,123.75,46.4983,49.601,51.2279,3.1027,6.67272,4.7296,10.1716
48.32636,125.15625,46.7354,50.3123,51.1556,3.5769,7.65351,4.4202,9.45793
48.32636,126.5625,50.495,54.3729,54.9726,3.8779,7.67977,4.4776,8.86741
48.32636,127.96875,54.2927,57.5906,59.1661,3.2979,6.0743,4.8734,8.97616
48.32636,129.375,55.8519,58.9356,60.1497,3.0837,5.52121,4.2978,7.69499
48.32636,130.78125,58.5125,61.411,62.7729,2.8985,4.95364,4.2604,7.28118
48.32636,132.1875,62.2897,65.4744,66.2465,3.1847,5.11272,3.9568,6.35225
48.32636,133.59375,68.191,71.7552,72.2345,3.5642,5.22679,4.0435,5.92967
48.32636,135,69.8321,73.1525,74.1602,3.3204,4.75483,4.3281,6.19787
48.32636,136.40625,69.806,72.47,74.5944,2.664,3.81629,4.7884,6.85958
48.32636,137.8125,68.9203,71.2286,73.3157,2.3083,3.34923,4.3954,6.37751
48.32636,139.21875,66.751,68.8701,70.0954,2.1191,3.17463,3.3444,5.01026
48.32636,140.625,60.7317,62.2084,62.5316,1.4767,2.43151,1.7999,2.96369
48.32636,142.03125,61.1038,62.8142,62.7244,1.7104,2.79917,1.6206,2.65221
48.32636,143.4375,64.307,66.0601,66.039,1.7531,2.72614,1.732,2.69333
48.32636,144.84375,61.5308,62.4183,61.9736,0.8875,1.44237,0.4428,0.71964
48.32636,146.25,64.1847,64.5046,64.5559,0.3199,0.498405,0.3712,0.578331
48.32636,147.65625,68.9498,68.9716,69.8469,0.0218,0.0316172,0.8971,1.30109
48.32636,149.0625,74.5772,74.8678,76.3412,0.2906,0.389663,1.764,2.36533
48.32636,150.46875,79.5788,80.503,82.3012,0.9242,1.16136,2.7224,3.42101
48.32636,151.875,83.9056,84.8412,87.1649,0.9356,1.11506,3.2593,3.88448
48.32636,153.28125,88.0482,88.7003,91.4596,0.6521,0.740617,3.4114,3.87447
48.32636,154.6875,91.8817,92.5551,95.5762,0.6734,0.732899,3.6945,4.02093
48.32636,156.09375,94.7067,95.4885,98.8261,0.7818,0.825496,4.1194,4.34964
48.32636,157.5,96.5244,97.6807,100.925,1.1563,1.19794,4.4006,4.55905
48.32636,158.90625,97.909,99.988,102.316,2.079,2.1234,4.407,4.50112
48.32636,160.3125,99.4095,102.098,103.517,2.6885,2.70447,4.1075,4.1319
48.32636,161.71875,100.982,103.452,104.863,2.47,2.44598,3.881,3.84326
48.32636,163.125,102.424,104.458,106.434,2.034,1.98586,4.01,3.9151
48.32636,164.53125,103.77,104.872,108.096,1.102,1.06196,4.326,4.16883
48.32636,165.9375,104.943,105.326,109.706,0.383,0.36496,4.763,4.53865
48.32636,167.34375,106.006,106.247,110.943,0.241,0.227346,4.937,4.65728
48.32636,168.75,106.828,107.251,111.292,0.423,0.395964,4.464,4.17868
48.32636,170.15625,107.212,108.036,111.337,0.824,0.768571,4.125,3.84752
48.32636,171.5625,107.003,108.2,111.145,1.197,1.11866,4.142,3.87092
48.32636,172.96875,106.637,108.055,110.776,1.418,1.32974,4.139,3.88139
48.32636,174.375,106.45,108.242,110.794,1.792,1.68342,4.344,4.08079
48.32636,175.78125,106.389,108.382,111.012,1.993,1.87331,4.623,4.34537
48.32636,177.1875,106.173,108.288,110.827,2.115,1.99203,4.654,4.38341
48.32636,178.59375,105.653,108.057,110.504,2.404,2.27537,4.851,4.59145
48.32636,180,105.261,108.097,110.546,2.836,2.69426,5.285,5.02085
48.32636,-178.59375,105.485,108.475,110.961,2.99,2.83453,5.476,5.19126
48.32636,-177.1875,106.208,109.555,111.313,3.347,3.15136,5.105,4.80661
48.32636,-175.78125,106.804,110.356,111.43,3.552,3.32572,4.626,4.3313
48.32636,-174.375,106.93,110.672,111.302,3.742,3.49949,4.372,4.08866
48.32636,-172.96875,106.559,110.161,111.043,3.602,3.38029,4.484,4.208
48.32636,-171.5625,105.792,109.218,110.933,3.426,3.23843,5.141,4.85954
48.32636,-170.15625,105.041,108.486,110.829,3.445,3.27967,5.788,5.51023
48.32636,-168.75,104.276,107.032,110.334,2.756,2.64299,6.058,5.80958
48.32636,-167.34375,103.715,105.949,109.517,2.234,2.15398,5.802,5.59418
48.32636,-165.9375,103.349,105.196,108.842,1.847,1.78715,5.493,5.315
48.32636,-164.53125,103.264,104.969,108.228,1.705,1.65111,4.964,4.8071
48.32636,-163.125,103.332,104.606,107.576,1.274,1.23292,4.244,4.10715
48.32636,-161.71875,103.482,104.41,107.467,0.928,0.896774,3.985,3.85091
48.32636,-160.3125,103.657,104.29,107.599,0.633,0.610668,3.942,3.80293
48.32636,-158.90625,103.854,104.216,107.517,0.362,0.348566,3.663,3.52707
48.32636,-157.5,103.759,103.916,107.23,0.157,0.151312,3.471,3.34525
48.32636,-156.09375,103.167,103.291,106.927,0.124,0.120193,3.76,3.64458
48.32636,-154.6875,102.485,102.515,106.825,0.03,0.0292726,4.34,4.23477
48.32636,-153.28125,102.165,101.902,107.033,0.263,0.257427,4.868,4.76484
48.32636,-151.875,102.239,101.785,107.395,0.454,0.444058,5.156,5.04309
48.32636,-150.46875,102.325,101.836,107.308,0.489,0.477889,4.983,4.86978
48.32636,-149.0625,101.984,101.593,106.436,0.391,0.383393,4.452,4.36539
48.32636,-147.65625,101.363,101.347,105.458,0.016,0.0157849,4.095,4.03994
48.32636,-146.25,101.161,101.512,105.225,0.351,0.346972,4.064,4.01736
48.32636,-144.84375,101.2,102.427,104.951,1.227,1.21245,3.751,3.70652
48.32636,-143.4375,100.81,102.92,104.349,2.11,2.09305,3.539,3.51056
48.32636,-142.03125,99.8055,102.757,103.023,2.9515,2.95725,3.2175,3.22377
48.32636,-140.625,98.9122,101.782,101.84,2.8698,2.90136,2.9278,2.96
48.32636,-139.21875,98.8753,101.488,101.225,2.6127,2.64242,2.3497,2.37643
48.32636,-137.8125,99.4297,101.488,101.345,2.0583,2.07011,1.9153,1.92629
48.32636,-136.40625,99.3516,100.82,101.365,1.4684,1.47798,2.0134,2.02654
48.32636,-135,98.1175,98.7029,100.369,0.5854,0.596632,2.2515,2.2947
48.32636,-133.59375,96.3777,95.8884,98.7285,0.4893,0.50769,2.3508,2.43915
48.32636,-132.1875,95.7857,94.3068,97.7012,1.4789,1.54397,1.9155,1.99978
48.32636,-130.78125,97.0573,95.0455,98.4867,2.0118,2.0728,1.4294,1.47274
48.32636,-129.375,101.516,99.0963,103.111,2.4197,2.38357,1.595,1.57118
48.32636,-127.96875,110.33,107.617,112.366,2.713,2.45899,2.036,1.84537
48.32636,-126.5625,123.034,120.766,125.222,2.268,1.84339,2.188,1.77837
48.32636,-125.15625,132.902,131.804,134.711,1.098,0.826173,1.809,1.36115
48.32636,-123.75,134.562,134.904,136.377,0.342,0.254158,1.815,1.34882
48.32636,-122.34375,120.055,120.69,121.526,0.635,0.528924,1.471,1.22527
48.32636,-120.9375,106.329,107.185,107.904,0.856,0.805048,1.575,1.48125
48.32636,-119.53125,97.6175,98.4901,99.3903,0.8726,0.893897,1.7728,1.81607
48.32636,-118.125,92.819,93.7615,94.316,0.9425,1.01542,1.497,1.61282
48.32636,-116.71875,84.2715,84.7901,85.2251,0.5186,0.615392,0.9536,1.13158
48.32636,-115.3125,69.5318,69.6771,70.3709,0.1453,0.208969,0.8391,1.20679
48.32636,-113.90625,54.8253,54.8532,56.4831,0.0279,0.0508889,1.6578,3.02379
48.32636,-112.5,46.7804,47.1694,49.5259,0.389,0.831545,2.7455,5.86891
48.32636,-111.09375,43.2264,43.8109,46.1931,0.5845,1.35218,2.9667,6.86317
48.32636,-109.6875,40.6131,40.8737,43.3404,0.2606,0.641665,2.7273,6.71532
48.32636,-108.28125,37.5902,37.3793,40.6919,0.2109,0.56105,3.1017,8.25135
48.32636,-106.875,34.8736,34.5549,38.0379,0.3187,0.913872,3.1643,9.07363
48.32636,-105.46875,32.9788,32.5854,35.6116,0.3934,1.19289,2.6328,7.98331
48.32636,-104.0625,32.0217,31.73,34.5435,0.2917,0.910945,2.5218,7.87528
48.32636,-102.65625,31.4682,30.8123,34.0416,0.6559,2.08433,2.5734,8.17778
48.32636,-101.25,30.854,30.0025,33.2925,0.8515,2.75977,2.4385,7.90335
48.32636,-99.84375,31.2193,30.1796,33.3321,1.0397,3.33031,2.1128,6.76761
48.32636,-98.4375,32.0511,31.2098,33.6826,0.8413,2.62487,1.6315,5.09031
48.32636,-97.03125,33.7148,32.4697,34.9686,1.2451,3.69304,1.2538,3.71884
48.32636,-95.625,37.0568,35.5653,38.2947,1.4915,4.0249,1.2379,3.34055
48.32636,-94.21875,41.0592,39.6111,42.3404,1.4481,3.52686,1.2812,3.12037
48.32636,-92.8125,43.7335,42.4405,44.7694,1.293,2.95654,1.0359,2.36866
48.32636,-91.40625,46.589,45.6934,48.0213,0.8956,1.92234,1.4323,3.07433
48.32636,-90,49.5182,48.8463,51.0297,0.6719,1.35687,1.5115,3.05241
48.32636,-88.59375,52.6765,52.521,54.7661,0.1555,0.295198,2.0896,3.96685
48.32636,-87.1875,58.3567,58.5123,61.3667,0.1556,0.266636,3.01,5.15793
48.32636,-85.78125,60.2856,60.3508,63.2313,0.0652,0.108152,2.9457,4.88624
48.32636,-84.375,60.5113,60.5605,63.6187,0.0492,0.0813071,3.1074,5.13524
48.32636,-82.96875,62.0385,61.9825,65.6746,0.056,0.0902665,3.6361,5.86104
48.32636,-81.5625,63.83,63.2162,67.8168,0.6138,0.961617,3.9868,6.24597
48.32636,-80.15625,65.7297,64.8361,69.6727,0.8936,1.35951,3.943,5.99881
48.32636,-78.75,67.6259,66.6123,71.3323,1.0136,1.49883,3.7064,5.48074
48.32636,-77.34375,69.8451,69.461,73.4532,0.3841,0.549931,3.6081,5.16586
48.32636,-75.9375,72.4005,72.7687,76.355,0.3682,0.50856,3.9545,5.46198
48.32636,-74.53125,74.0429,74.9041,77.9469,0.8612,1.16311,3.904,5.27262
48.32636,-73.125,75.4242,76.8454,79.0329,1.4212,1.88428,3.6087,4.78454
48.32636,-71.71875,76.7802,78.2255,80.2118,1.4453,1.88239,3.4316,4.46938
48.32636,-70.3125,78.2653,79.3896,81.4059,1.1243,1.43652,3.1406,4.01276
48.32636,-68.90625,79.0551,79.8781,81.5762,0.823,1.04105,2.5211,3.18904
48.32636,-67.5,79.3641,79.9323,81.6028,0.5682,0.715941,2.2387,2.8208
48.32636,-66.09375,79.7425,80.4012,81.7317,0.6587,0.826034,1.9892,2.49453
48.32636,-64.6875,78.3632,78.8366,79.285,0.4734,0.60411,0.9218,1.17632
48.32636,-63.28125,73.8072,73.9526,73.5671,0.1454,0.197,0.2401,0.325307
48.32636,-61.875,75.9118,76.3432,75.7279,0.4314,0.568291,0.1839,0.242255
48.32636,-60.46875,80.2749,80.9315,80.3029,0.6566,0.817939,0.028,0.0348801
48.32636,-59.0625,84.706,85.7621,85.2208,1.0561,1.24678,0.5148,0.607749
48.32636,-57.65625,91.0575,91.7661,92.2066,0.7086,0.77819,1.1491,1.26195
48.32636,-56.25,93.6278,93.6204,95.1121,0.0074,0.00790364,1.4843,1.58532
48.32636,-54.84375,93.93,93.1006,95.5927,0.8294,0.882998,1.6627,1.77015
48.32636,-53.4375,93.6919,92.6301,95.5029,1.0618,1.13329,1.811,1.93293
48.32636,-52.03125,86.3942,84.8148,87.2414,1.5794,1.82813,0.8472,0.980621
48.32636,-50.625,87.1793,85.7292,88.2426,1.4501,1.66335,1.0633,1.21967
48.32636,-49.21875,89.2962,88.1823,90.6695,1.1139,1.24742,1.3733,1.53792
48.32636,-47.8125,90.8272,90.0164,92.4567,0.8108,0.892684,1.6295,1.79407
48.32636,-46.40625,91.7774,91.2274,93.5584,0.55,0.599276,1.781,1.94056
48.32636,-45,92.2729,91.6092,94.1471,0.6637,0.719279,1.8742,2.03115
48.32636,-43.59375,92.742,92.1604,95.1414,0.5816,0.627116,2.3994,2.58718
48.32636,-42.1875,93.3601,92.8188,96.3253,0.5413,0.579798,2.9652,3.17609
48.32636,-40.78125,93.9341,93.6808,97.2724,0.2533,0.269657,3.3383,3.55387
48.32636,-39.375,94.2149,94.2854,97.6627,0.0705,0.0748289,3.4478,3.65951
48.32636,-37.96875,94.0168,93.946,97.2971,0.0708,0.0753057,3.2803,3.48906
48.32636,-36.5625,93.7151,93.3011,96.5483,0.414,0.441764,2.8332,3.02321
48.32636,-35.15625,93.6288,92.7307,95.8922,0.8981,0.959213,2.2634,2.41742
48.32636,-33.75,93.8369,92.3944,95.0893,1.4425,1.53724,1.2524,1.33466
48.32636,-32.34375,94.444,92.2976,93.9914,2.1464,2.27267,0.4526,0.479226
48.32636,-30.9375,96.2026,92.7243,93.4077,3.4783,3.6156,2.7949,2.90522
48.32636,-29.53125,99.4733,94.4146,94.2796,5.0587,5.08549,5.1937,5.2212
48.32636,-28.125,102.416,96.4705,95.4995,5.9455,5.80525,6.9165,6.75334
48.32636,-26.71875,103.653,97.5353,96.0168,6.1177,5.9021,7.6362,7.36708
48.32636,-25.3125,103.396,98.0771,95.5782,5.3189,5.1442,7.8178,7.56103
48.32636,-23.90625,102.559,98.1898,94.9677,4.3692,4.26018,7.5913,7.40189
48.32636,-22.5,101.609,98.1467,94.2802,3.4623,3.40747,7.3288,7.21275
48.32636,-21.09375,100.661,97.9729,93.8852,2.6881,2.67045,6.7758,6.73131
48.32636,-19.6875,99.757,97.5141,93.652,2.2429,2.24836,6.105,6.11987
48.32636,-18.28125,98.8369,97.5035,93.6803,1.3334,1.34909,5.1566,5.21728
48.32636,-16.875,97.1771,97.1909,93.5096,0.0138,0.0142009,3.6675,3.77404
48.32636,-15.46875,94.485,95.5442,92.4491,1.0592,1.12102,2.0359,2.15473
48.32636,-14.0625,91.3742,92.6807,90.436,1.3065,1.42983,0.9382,1.02677
48.32636,-12.65625,89.0034,89.5565,87.3079,0.5531,0.621437,1.6955,1.90498
48.32636,-11.25,87.4152,86.7858,84.005,0.6294,0.720012,3.4102,3.90115
48.32636,-9.84375,85.3975,84.7593,81.4661,0.6382,0.747329,3.9314,4.60365
48.32636,-8.4375,82.5655,82.8307,79.4381,0.2652,0.3212,3.1274,3.78778
48.32636,-7.03125,79.3615,80.5191,77.283,1.1576,1.45864,2.0785,2.61903
48.32636,-5.625,76.0861,77.38,74.6907,1.2939,1.70057,1.3954,1.83397
48.32636,-4.21875,74.3195,76.0474,73.5603,1.7279,2.32496,0.7592,1.02154
48.32636,-2.8125,81.9424,83.63,81.4429,1.6876,2.0595,0.4995,0.609575
48.32636,-1.40625,79.8381,81.1935,78.4488,1.3554,1.69769,1.3893,1.74015
49.72712,0,78.0093,79.0885,77.2945,1.0792,1.38342,0.7148,0.916301
49.72712,1.40625,79.0888,80.9001,78.3743,1.8113,2.29021,0.7145,0.903415
49.72712,2.8125,81.4499,83.2477,80.6145,1.7978,2.20725,0.8354,1.02566
49.72712,4.21875,85.8777,87.381,84.7899,1.5033,1.75051,1.0878,1.26669
49.72712,5.625,89.1685,90.6764,87.7535,1.5079,1.69107,1.415,1.58688
49.72712,7.03125,89.8143,91.9512,87.8319,2.1369,2.37924,1.9824,2.20722
49.72712,8.4375,87.1697,89.9106,84.9005,2.7409,3.14433,2.2692,2.6032
49.72712,9.84375,82.6642,85.5086,80.0987,2.8444,3.44091,2.5655,3.10352
49.72712,11.25,78.9522,82.5062,76.555,3.554,4.50146,2.3972,3.03627
49.72712,12.65625,74.3537,77.9906,72.1096,3.6369,4.89135,2.2441,3.01814
49.72712,14.0625,69.7164,73.3988,68.0681,3.6824,5.28197,1.6483,2.36429
49.72712,15.46875,65.5713,69.1446,64.2524,3.5733,5.44949,1.3189,2.0114
49.72712,16.875,62.4228,65.5165,61.5434,3.0937,4.95604,0.8794,1.40878
49.72712,18.28125,60.8149,62.5406,60.4213,1.7257,2.83763,0.3936,0.64721
49.72712,19.6875,60.925,62.5029,61.2708,1.5779,2.58991,0.3458,0.567583
