GID_LAT	GID_LON	mean
-86.14147	-133.59375	240.984
-86.14147	-132.1875	240.766
-86.14147	-130.78125	240.534
-86.14147	-129.375	240.294
-86.14147	-127.96875	240.043
-86.14147	-126.5625	239.784
-86.14147	-125.15625	239.521
-86.14147	-123.75	239.249
-86.14147	-122.34375	238.975
-86.14147	-120.9375	238.698
-86.14147	-119.53125	238.42
-86.14147	-118.125	238.144
-86.14147	-116.71875	237.875
-86.14147	-115.3125	237.608
-86.14147	-113.90625	237.348
-86.14147	-112.5	237.107
-86.14147	-111.09375	236.872
-86.14147	-109.6875	236.656
-86.14147	-108.28125	236.453
-86.14147	-106.875	236.274
-86.14147	-105.46875	236.11
-86.14147	-104.0625	235.973
-86.14147	-102.65625	235.863
-86.14147	-101.25	235.779
-86.14147	-99.84375	235.713
-86.14147	-98.4375	235.68
-86.14147	-97.03125	235.672
-86.14147	-95.625	235.693
-86.14147	-94.21875	235.73
-86.14147	-92.8125	235.795
-86.14147	-91.40625	235.879
-86.14147	-90	235.99
-86.14147	-88.59375	236.1
-86.14147	-87.1875	236.225
-86.14147	-85.78125	236.363
-86.14147	-84.375	236.498
-86.14147	-82.96875	236.636
-86.14147	-81.5625	236.778
-86.14147	-80.15625	236.916
-86.14147	-78.75	237.049
-86.14147	-77.34375	237.18
-86.14147	-75.9375	237.297
-86.14147	-74.53125	237.407
-86.14147	-73.125	237.509
-86.14147	-71.71875	237.597
-86.14147	-70.3125	237.677
-86.14147	-68.90625	237.74
-86.14147	-67.5	237.791
-86.14147	-66.09375	237.829
-86.14147	-64.6875	237.848
-86.14147	-63.28125	237.856
-86.14147	-61.875	237.847
-86.14147	-60.46875	237.824
-86.14147	-59.0625	237.786
-86.14147	-57.65625	237.732
-86.14147	-56.25	237.665
-86.14147	-54.84375	237.582
-86.14147	-53.4375	237.486
-86.14147	-52.03125	237.378
-86.14147	-50.625	237.259
-86.14147	-49.21875	237.122
-86.14147	-47.8125	236.986
-86.14147	-46.40625	236.827
-86.14147	-45	236.664
-86.14147	-43.59375	236.494
-86.14147	-42.1875	236.309
-86.14147	-40.78125	236.119
-86.14147	-39.375	235.923
-86.14147	-37.96875	235.716
-86.14147	-36.5625	235.505
-86.14147	-35.15625	235.289
-86.14147	-33.75	235.067
-86.14147	-32.34375	234.834
-86.14147	-30.9375	234.602
-86.14147	-29.53125	234.364
-86.14147	-28.125	234.121
-86.14147	-26.71875	233.874
-86.14147	-25.3125	233.625
-86.14147	-23.90625	233.371
-86.14147	-22.5	233.118
-86.14147	-21.09375	232.862
-86.14147	-19.6875	232.605
-86.14147	-18.28125	232.345
-86.14147	-16.875	232.087
-86.14147	-15.46875	231.827
-86.14147	-14.0625	231.569
-86.14147	-12.65625	231.309
-86.14147	-11.25	231.054
-86.14147	-9.84375	230.799
-86.14147	-8.4375	230.547
-86.14147	-7.03125	230.3
-86.14147	-5.625	230.055
-86.14147	-4.21875	229.809
-86.14147	-2.8125	229.572
-86.14147	-1.40625	229.34
-84.74239	0	230.017
-84.74239	1.40625	229.699
-84.74239	2.8125	229.4
-84.74239	4.21875	229.112
-84.74239	5.625	228.842
-84.74239	7.03125	228.587
-84.74239	8.4375	228.34
-84.74239	9.84375	228.113
-84.74239	11.25	227.891
-84.74239	12.65625	227.686
-84.74239	14.0625	227.482
-84.74239	15.46875	227.288
-84.74239	16.875	227.103
-84.74239	18.28125	226.93
-84.74239	19.6875	226.757
-84.74239	21.09375	226.588
-84.74239	22.5	226.419
-84.74239	23.90625	226.257
-84.74239	25.3125	226.086
-84.74239	26.71875	225.923
-84.74239	28.125	225.751
-84.74239	29.53125	225.582
-84.74239	30.9375	225.409
-84.74239	32.34375	225.231
-84.74239	33.75	225.053
-84.74239	35.15625	224.875
-84.74239	36.5625	224.692
-84.74239	37.96875	224.506
-84.74239	39.375	224.327
-84.74239	40.78125	224.142
-84.74239	42.1875	223.961
-84.74239	43.59375	223.776
-84.74239	45	223.592
-84.74239	46.40625	223.415
-84.74239	47.8125	223.237
-84.74239	49.21875	223.07
-84.74239	50.625	222.904
-84.74239	52.03125	222.746
-84.74239	53.4375	222.594
-84.74239	54.84375	222.453
-84.74239	56.25	222.314
-84.74239	57.65625	222.195
-84.74239	59.0625	222.077
-84.74239	60.46875	221.972
-84.74239	61.875	221.874
-84.74239	63.28125	221.796
-84.74239	64.6875	221.721
-84.74239	66.09375	221.657
-84.74239	67.5	221.609
-84.74239	68.90625	221.57
-84.74239	70.3125	221.541
-84.74239	71.71875	221.52
-84.74239	73.125	221.51
-84.74239	74.53125	221.507
-84.74239	75.9375	221.512
-84.74239	77.34375	221.521
-84.74239	78.75	221.534
-84.74239	80.15625	221.559
-84.74239	81.5625	221.58
-84.74239	82.96875	221.603
-84.74239	84.375	221.631
-84.74239	85.78125	221.66
-84.74239	87.1875	221.689
-84.74239	88.59375	221.722
-84.74239	90	221.751
-84.74239	91.40625	221.784
-84.74239	92.8125	221.821
-84.74239	94.21875	221.861
-84.74239	95.625	221.911
-84.74239	97.03125	221.961
-84.74239	98.4375	222.015
-84.74239	99.84375	222.079
-84.74239	101.25	222.152
-84.74239	102.65625	222.245
-84.74239	104.0625	222.347
-84.74239	105.46875	222.464
-84.74239	106.875	222.603
-84.74239	108.28125	222.762
-84.74239	109.6875	222.945
-84.74239	111.09375	223.149
-84.74239	112.5	223.368
-84.74239	113.90625	223.619
-84.74239	115.3125	223.889
-84.74239	116.71875	224.194
-84.74239	118.125	224.528
-84.74239	119.53125	224.893
-84.74239	120.9375	225.277
-84.74239	122.34375	225.693
-84.74239	123.75	226.127
-84.74239	125.15625	226.591
-84.74239	126.5625	227.066
-84.74239	127.96875	227.559
-84.74239	129.375	228.065
-84.74239	130.78125	228.582
-84.74239	132.1875	229.105
-84.74239	133.59375	229.639
-84.74239	135	230.172
-84.74239	136.40625	230.714
-84.74239	137.8125	231.249
-84.74239	139.21875	231.797
-84.74239	140.625	232.338
-84.74239	142.03125	232.884
-84.74239	143.4375	233.424
-84.74239	144.84375	233.973
-84.74239	146.25	234.514
-84.74239	147.65625	235.062
-84.74239	149.0625	235.608
-84.74239	150.46875	236.156
-84.74239	151.875	236.706
-84.74239	153.28125	237.248
-84.74239	154.6875	237.792
-84.74239	156.09375	238.331
-84.74239	157.5	238.868
-84.74239	158.90625	239.404
-84.74239	160.3125	239.928
-84.74239	161.71875	240.46
-84.74239	163.125	240.965
-84.74239	164.53125	241.483
-84.74239	165.9375	241.973
-84.74239	167.34375	242.465
-84.74239	168.75	242.932
-84.74239	170.15625	243.394
-84.74239	171.5625	243.826
-84.74239	172.96875	244.256
-84.74239	174.375	244.655
-84.74239	175.78125	245.043
-84.74239	177.1875	245.4
-84.74239	178.59375	245.744
-84.74239	180	246.058
-84.74239	-178.59375	246.35
-84.74239	-177.1875	246.616
-84.74239	-175.78125	246.857
-84.74239	-174.375	247.07
-84.74239	-172.96875	247.264
-84.74239	-171.5625	247.426
-84.74239	-170.15625	247.572
-84.74239	-168.75	247.685
-84.74239	-167.34375	247.786
-84.74239	-165.9375	247.866
-84.74239	-164.53125	247.923
-84.74239	-163.125	247.967
-84.74239	-161.71875	247.992
-84.74239	-160.3125	248.004
-84.74239	-158.90625	248.003
-84.74239	-157.5	247.983
-84.74239	-156.09375	247.959
-84.74239	-154.6875	247.918
-84.74239	-153.28125	247.869
-84.74239	-151.875	247.81
-84.74239	-150.46875	247.737
-84.74239	-149.0625	247.66
-84.74239	-147.65625	247.563
-84.74239	-146.25	247.459
