GID_LAT	GID_LON	mean
-86.14147	8.4375	3.92245
-86.14147	9.84375	3.87184
-86.14147	11.25	3.82189
-86.14147	12.65625	3.77678
-86.14147	14.0625	3.73212
-86.14147	15.46875	3.68868
-86.14147	16.875	3.64588
-86.14147	18.28125	3.60408
-86.14147	19.6875	3.56477
-86.14147	21.09375	3.5253
-86.14147	22.5	3.48474
-86.14147	23.90625	3.44599
-86.14147	25.3125	3.40887
-86.14147	26.71875	3.37092
-86.14147	28.125	3.3371
-86.14147	29.53125	3.30124
-86.14147	30.9375	3.26503
-86.14147	32.34375	3.23102
-86.14147	33.75	3.19505
-86.14147	35.15625	3.16061
-86.14147	36.5625	3.12637
-86.14147	37.96875	3.09211
-86.14147	39.375	3.0574
-86.14147	40.78125	3.02497
-86.14147	42.1875	2.99378
-86.14147	43.59375	2.96249
-86.14147	45	2.93231
-86.14147	46.40625	2.90424
-86.14147	47.8125	2.87694
-86.14147	49.21875	2.85154
-86.14147	50.625	2.82887
-86.14147	52.03125	2.80565
-86.14147	53.4375	2.78501
-86.14147	54.84375	2.76626
-86.14147	56.25	2.7494
-86.14147	57.65625	2.73395
-86.14147	59.0625	2.71983
-86.14147	60.46875	2.7069
-86.14147	61.875	2.69708
-86.14147	63.28125	2.68718
-86.14147	64.6875	2.682
-86.14147	66.09375	2.67715
-86.14147	67.5	2.6757
-86.14147	68.90625	2.67364
-86.14147	70.3125	2.67331
-86.14147	71.71875	2.67367
-86.14147	73.125	2.6776
-86.14147	74.53125	2.68141
-86.14147	75.9375	2.68749
-86.14147	77.34375	2.694
-86.14147	78.75	2.70357
-86.14147	80.15625	2.71059
-86.14147	81.5625	2.72128
-86.14147	82.96875	2.73195
-86.14147	84.375	2.74375
-86.14147	85.78125	2.75484
-86.14147	87.1875	2.7676
-86.14147	88.59375	2.77901
-86.14147	90	2.79255
-86.14147	91.40625	2.80519
-86.14147	92.8125	2.81813
-86.14147	94.21875	2.83359
-86.14147	95.625	2.8486
-86.14147	97.03125	2.86463
-86.14147	98.4375	2.88142
-86.14147	99.84375	2.9005
-86.14147	101.25	2.91915
-86.14147	102.65625	2.94002
-86.14147	104.0625	2.96319
-86.14147	105.46875	2.98912
-86.14147	106.875	3.01793
-86.14147	108.28125	3.04813
-86.14147	109.6875	3.08317
-86.14147	111.09375	3.12152
-86.14147	112.5	3.16441
-86.14147	113.90625	3.20787
-86.14147	115.3125	3.25553
-86.14147	116.71875	3.30637
-86.14147	118.125	3.36119
-86.14147	119.53125	3.41905
-86.14147	120.9375	3.48048
-86.14147	122.34375	3.54486
-86.14147	123.75	3.61202
-86.14147	125.15625	3.68255
-86.14147	126.5625	3.7545
-86.14147	127.96875	3.8358
-86.14147	129.375	3.91762
-86.14147	130.78125	4.00557
-86.14147	132.1875	4.1021
-86.14147	133.59375	4.20163
-86.14147	135	4.30857
-86.14147	136.40625	4.42349
-86.14147	137.8125	4.55083
-86.14147	139.21875	4.68409
-86.14147	140.625	4.82611
-86.14147	142.03125	4.97826
-86.14147	143.4375	5.14444
-86.14147	144.84375	5.32196
-86.14147	146.25	5.50912
-86.14147	147.65625	5.70517
-86.14147	149.0625	5.91208
-86.14147	150.46875	6.12847
-86.14147	151.875	6.35614
-86.14147	153.28125	6.59306
-86.14147	154.6875	6.83411
-86.14147	156.09375	7.08723
-86.14147	157.5	7.36021
-86.14147	158.90625	7.63002
-86.14147	160.3125	7.90692
-86.14147	161.71875	8.19781
-86.14147	163.125	8.5004
-86.14147	164.53125	8.79107
-86.14147	165.9375	9.09832
-86.14147	167.34375	9.41563
-86.14147	168.75	9.72974
-86.14147	170.15625	10.0372
-86.14147	171.5625	10.3464
-86.14147	172.96875	10.6712
-86.14147	174.375	10.9746
-86.14147	175.78125	11.2756
-86.14147	177.1875	11.5725
-86.14147	178.59375	11.86
-86.14147	180	12.1512
-86.14147	-178.59375	12.4257
-86.14147	-177.1875	12.678
-86.14147	-175.78125	12.94
-86.14147	-174.375	13.1904
-86.14147	-172.96875	13.3981
-86.14147	-171.5625	13.585
-86.14147	-170.15625	13.8023
-86.14147	-168.75	13.974
-86.14147	-167.34375	14.1042
-86.14147	-165.9375	14.2471
-86.14147	-164.53125	14.3687
-86.14147	-163.125	14.4635
-86.14147	-161.71875	14.5532
-86.14147	-160.3125	14.6023
-86.14147	-158.90625	14.6653
-86.14147	-157.5	14.6979
-86.14147	-156.09375	14.7132
-86.14147	-154.6875	14.725
-86.14147	-153.28125	14.7048
-86.14147	-151.875	14.6915
-86.14147	-150.46875	14.6693
-86.14147	-149.0625	14.6351
-86.14147	-147.65625	14.5808
-86.14147	-146.25	14.5271
-86.14147	-144.84375	14.4447
-86.14147	-143.4375	14.3704
-86.14147	-142.03125	14.2954
-86.14147	-140.625	14.204
-86.14147	-139.21875	14.1048
-86.14147	-137.8125	13.992
-86.14147	-136.40625	13.879
-86.14147	-135	13.7657
-86.14147	-133.59375	13.6483
-86.14147	-132.1875	13.5123
-86.14147	-130.78125	13.3736
-86.14147	-129.375	13.2338
-86.14147	-127.96875	13.1034
-86.14147	-126.5625	12.9565
-86.14147	-125.15625	12.8161
-86.14147	-123.75	12.6826
-86.14147	-122.34375	12.5396
-86.14147	-120.9375	12.4121
-86.14147	-119.53125	12.2902
-86.14147	-118.125	12.1696
-86.14147	-116.71875	12.0427
-86.14147	-115.3125	11.9241
-86.14147	-113.90625	11.8022
-86.14147	-112.5	11.6836
-86.14147	-111.09375	11.5773
-86.14147	-109.6875	11.4704
-86.14147	-108.28125	11.3712
-86.14147	-106.875	11.2728
-86.14147	-105.46875	11.1885
-86.14147	-104.0625	11.1113
-86.14147	-102.65625	11.0326
-86.14147	-101.25	10.9676
-86.14147	-99.84375	10.9088
-86.14147	-98.4375	10.8563
-86.14147	-97.03125	10.797
-86.14147	-95.625	10.7399
-86.14147	-94.21875	10.6932
-86.14147	-92.8125	10.6358
-86.14147	-91.40625	10.571
-86.14147	-90	10.5083
-86.14147	-88.59375	10.4476
-86.14147	-87.1875	10.3717
-86.14147	-85.78125	10.2814
-86.14147	-84.375	10.1965
-86.14147	-82.96875	10.1005
-86.14147	-81.5625	10.0066
-86.14147	-80.15625	9.89711
-86.14147	-78.75	9.79347
-86.14147	-77.34375	9.67921
-86.14147	-75.9375	9.57908
-86.14147	-74.53125	9.45986
-86.14147	-73.125	9.34797
-86.14147	-71.71875	9.24042
-86.14147	-70.3125	9.12642
-86.14147	-68.90625	9.01704
-86.14147	-67.5	8.90309
-86.14147	-66.09375	8.7994
-86.14147	-64.6875	8.69366
-86.14147	-63.28125	8.60187
-86.14147	-61.875	8.49523
-86.14147	-60.46875	8.39942
-86.14147	-59.0625	8.30322
-86.14147	-57.65625	8.20161
-86.14147	-56.25	8.10572
-86.14147	-54.84375	8.01859
-86.14147	-53.4375	7.93016
-86.14147	-52.03125	7.8314
-86.14147	-50.625	7.74144
-86.14147	-49.21875	7.64893
-86.14147	-47.8125	7.55457
-86.14147	-46.40625	7.46206
-86.14147	-45	7.37222
-86.14147	-43.59375	7.27576
-86.14147	-42.1875	7.18227
-86.14147	-40.78125	7.08605
-86.14147	-39.375	6.98828
-86.14147	-37.96875	6.89127
-86.14147	-36.5625	6.79367
-86.14147	-35.15625	6.69279
-86.14147	-33.75	6.59196
-86.14147	-32.34375	6.48904
-86.14147	-30.9375	6.38225
-86.14147	-29.53125	6.27818
-86.14147	-28.125	6.16956
-86.14147	-26.71875	6.05946
-86.14147	-25.3125	5.95274
-86.14147	-23.90625	5.84614
-86.14147	-22.5	5.73634
-86.14147	-21.09375	5.63103
-86.14147	-19.6875	5.52535
-86.14147	-18.28125	5.42066
-86.14147	-16.875	5.31807
-86.14147	-15.46875	5.21492
-86.14147	-14.0625	5.11518
-86.14147	-12.65625	5.01834
-86.14147	-11.25	4.92349
-86.14147	-9.84375	4.83099
-86.14147	-8.4375	4.74364
-86.14147	-7.03125	4.65793
-86.14147	-5.625	4.57434
-86.14147	-4.21875	4.49622
-86.14147	-2.8125	4.41983
-86.14147	-1.40625	4.34758
-84.74239	0	4.62125
-84.74239	1.40625	4.52641
-84.74239	2.8125	4.43437
-84.74239	4.21875	4.3468
-84.74239	5.625	4.26409
-84.74239	7.03125	4.18396
-84.74239	8.4375	4.10862
-84.74239	9.84375	4.03501
-84.74239	11.25	3.96553
-84.74239	12.65625	3.89775
-84.74239	14.0625	3.83365
-84.74239	15.46875	3.77109
-84.74239	16.875	3.70927
-84.74239	18.28125	3.64686
-84.74239	19.6875	3.58569
-84.74239	21.09375	3.52551
-84.74239	22.5	3.46666
-84.74239	23.90625	3.40648
-84.74239	25.3125	3.34812
-84.74239	26.71875	3.28825
-84.74239	28.125	3.22974
-84.74239	29.53125	3.1728
-84.74239	30.9375	3.11638
-84.74239	32.34375	3.06131
-84.74239	33.75	3.0074
-84.74239	35.15625	2.95244
-84.74239	36.5625	2.90011
-84.74239	37.96875	2.84968
-84.74239	39.375	2.80079
-84.74239	40.78125	2.75106
-84.74239	42.1875	2.70411
-84.74239	43.59375	2.65826
-84.74239	45	2.61529
-84.74239	46.40625	2.57259
-84.74239	47.8125	2.53352
-84.74239	49.21875	2.49387
-84.74239	50.625	2.45741
-84.74239	52.03125	2.42186
-84.74239	53.4375	2.38991
-84.74239	54.84375	2.3576
-84.74239	56.25	2.32778
-84.74239	57.65625	2.2988
-84.74239	59.0625	2.27383
-84.74239	60.46875	2.2516
-84.74239	61.875	2.23167
-84.74239	63.28125	2.21457
-84.74239	64.6875	2.19943
-84.74239	66.09375	2.18779
-84.74239	67.5	2.17852
-84.74239	68.90625	2.17268
-84.74239	70.3125	2.16881
-84.74239	71.71875	2.16818
-84.74239	73.125	2.17016
-84.74239	74.53125	2.17386
-84.74239	75.9375	2.18047
-84.74239	77.34375	2.19032
-84.74239	78.75	2.20216
-84.74239	80.15625	2.21622
-84.74239	81.5625	2.23252
-84.74239	82.96875	2.24983
-84.74239	84.375	2.26895
-84.74239	85.78125	2.28897
-84.74239	87.1875	2.3101
-84.74239	88.59375	2.33092
-84.74239	90	2.35206
-84.74239	91.40625	2.37359
-84.74239	92.8125	2.3956
-84.74239	94.21875	2.41782
-84.74239	95.625	2.43862
-84.74239	97.03125	2.45919
-84.74239	98.4375	2.47991
-84.74239	99.84375	2.50125
-84.74239	101.25	2.52251
-84.74239	102.65625	2.54279
-84.74239	104.0625	2.56436
-84.74239	105.46875	2.58621
-84.74239	106.875	2.60973
-84.74239	108.28125	2.63473
-84.74239	109.6875	2.66218
-84.74239	111.09375	2.69379
-84.74239	112.5	2.73092
-84.74239	113.90625	2.77365
-84.74239	115.3125	2.82197
-84.74239	116.71875	2.87599
-84.74239	118.125	2.93851
