geonameid,name,asciiname,latitude,longitude,population
1665357,Yujing,Yujing,23.12493,120.46138,16597
1668341,Taipei,Taipei,25.04776,121.53185,7871900
1668355,Tainan,Tainan,22.99083,120.21333,771235
1668399,Taichung,Taichung,24.1469,120.6839,1040725
1668467,Daxi,Daxi,24.88373,121.29043,84549
1670029,Banqiao,Banqiao,25.01427,121.46719,543342
1670310,Puli,Puli,23.96639,120.96952,86406
1671566,Nantou,Nantou,23.91566,120.66387,105682
1672228,Ma-kung,Ma-kung,23.5654,119.58627,56435
1672551,Lugu,Lugu,23.74639,120.7525,19599
1673820,Kaohsiung,Kaohsiung,22.61626,120.31333,1519711
1674199,Yilan,Yilan,24.757,121.753,94188
1674504,Hualian,Hualian,23.97694,121.60444,350468
1675151,Hsinchu,Hsinchu,24.80361,120.96861,404109
1676242,Hengchun,Hengchun,22.00417,120.74389,31288
1678008,Jincheng,Jincheng,24.43667,118.31833,37507
1678228,Keelung,Keelung,25.12825,121.7419,397515
1679432,Zamboanga,Zamboanga,6.91028,122.07389,457623
1679678,Wao,Wao,7.68333,124.66667,17845
1679802,Virac,Virac,13.5848,124.2374,15079
1679811,Vinzons,Vinzons,14.1737,122.9066,13617
1679845,Villasis,Villasis,15.90167,120.58833,13122
1679980,Vigan,Vigan,17.57472,120.38694,48545
1680007,Victorias,Victorias,10.90154,123.0705,86510
1680018,Victoria,Victoria,14.2277,121.3292,24456
1680019,Victoria,Victoria,13.17722,121.27806,10088
1680040,Veruela,Veruela,8.0731,125.9558,18114
1680092,Vallehermoso,Vallehermoso,10.3349,123.3259,10179
1680116,Valencia,Valencia,7.90639,125.09417,83591
1680197,Urdaneta,Urdaneta,15.97611,120.57111,101037
1680200,Urbiztondo,Urbiztondo,15.8227,120.3295,12734
1680505,Ualog,Ualog,10.57396,123.3933,60548
1680531,Tuyom,Tuyom,9.9769,122.5582,11117
1680613,Tupi,Tupi,6.33444,124.95278,16518
1680885,Tucuran,Tucuran,7.8524,123.5743,13148
1680932,Tuguegarao City,Tuguegarao City,17.61306,121.72694,115105
1681149,Tubod,Tubod,8.0555,123.7904,10975
1681182,Tibigan,Tibigan,9.9518,123.9622,11262
1681333,Trento,Trento,8.04583,126.06361,15916
1681346,Trapiche,Trapiche,10.68417,122.43222,11539
1681602,Toledo,Toledo,10.3773,123.6386,156916
1681656,Toboso,Toboso,10.71435,123.5162,13006
1681676,Tiwi,Tiwi,13.4585,123.6805,16826
1681689,Titay,Titay,7.8125,122.53444,11468
1681936,Tinambac,Tinambac,13.8164,123.3261,10299
1682250,Tigbauan,Tigbauan,10.67466,122.3776,12659
1682301,Tigaon,Tigaon,13.6331,123.4968,12509
1682472,Ternate,Ternate,14.2897,120.7168,20049
1682478,Teresa,Teresa,14.5612,121.2195,34716
1682537,Telabastagan,Telabastagan,15.11854,120.60773,25935
1682574,Tayug,Tayug,16.0274,120.7434,11611
1682598,Taytay,Taytay,14.55883,121.13285,231460
1682659,Tayabas,Tayabas,14.0259,121.5929,37330
1682812,Tarlac City,Tarlac City,15.48017,120.59794,183930
1683013,Tanza,Tanza,14.6753,120.9389,105510
1683037,Tantangan,Tantangan,6.615,124.74889,10337
1683088,Tanjay,Tanjay,9.5162,123.158,39151
1683116,Tangub,Tangub,8.0618,123.7477,29721
1683302,Tandag,Tandag,9.07833,126.19861,29011
1683319,Tanay,Tanay,14.4968,121.2846,59950
1683340,Tanauan,Tanauan,14.08627,121.14975,68456
1683342,Tanauan,Tanauan,11.10944,125.01556,16567
1683800,Taloc,Taloc,10.5746,122.8954,20409
1683860,Talisay,Talisay,14.0925,121.02194,24969
1683877,Talisay,Talisay,10.7375,122.9666,65265
1683881,Talisay,Talisay,10.24472,123.84944,133148
1683961,Talibon,Talibon,10.14917,124.325,11209
1684016,Talavera,Talavera,15.5883,120.9192,64610
1684137,Talacogon,Talacogon,8.45611,125.78417,15581
1684269,Tagum,Tagum,7.44778,125.80778,233254
1684308,Taguig,Taguig,14.5243,121.0792,644473
1684320,Tagudin,Tagudin,16.9355,120.4442,35791
1684379,Tagoloan,Tagoloan,8.53889,124.75694,30390
1684491,Tagbina,Tagbina,8.45194,126.17139,10672
1684497,Tagbilaran City,Tagbilaran City,9.65556,123.85219,86411
1684577,Tagas,Tagas,13.16667,123.71667,15292
1684681,Tacurong,Tacurong,6.6925,124.67639,54648
1684803,Tabuk,Tabuk,17.47378,121.46799,27048
1685117,Tabaco,Tabaco,13.35861,123.73361,57860
1685146,Taal,Taal,13.87992,120.92311,39745
1685161,Suyo,Suyo,16.9762,120.5254,10943
1685218,Surigao,Surigao,9.789,125.495,87832
1685230,Surallah,Surallah,6.37527,124.74521,31089
1685577,Subic,Subic,14.87999,120.23433,67664
1685622,Suay,Suay,10.0533,122.8423,19672
1685692,South Upi,South Upi,6.83333,124.15,12538
1685755,Sorsogon,Sorsogon,12.97389,123.99333,82730
1685875,Solano,Solano,16.51918,121.18124,36222
1685880,Solana,Solana,17.6528,121.691,71475
1686004,Sitangkai,Sitangkai,4.66115,119.39647,17200
1686066,Siquijor,Siquijor,9.2142,123.515,10259
1686078,Sipocot,Sipocot,13.768,122.9762,12916
1686102,Sipalay,Sipalay,9.75194,122.40417,24029
1686547,Silang,Silang,14.21567,120.97137,119475
1686728,Sibulan,Sibulan,9.3584,123.285,28079
1686777,Sibonga,Sibonga,10.0168,123.6171,11993
1686874,Siasi,Siasi,5.5462,120.8145,12566
1686933,Sexmoan,Sexmoan,14.9438,120.6229,21124
1687029,Sebu,Sebu,6.22,124.69361,21767
1687164,Sariaya,Sariaya,13.9624,121.5265,44977
1687302,Sapang,Sapang,15.7032,120.5245,11373
1687409,San Vicente,San Vicente,15.2921,120.65498,16116
1687534,Santo Tomas,Santo Tomas,14.1079,121.14136,57438
1687687,Santol,Santol,15.16222,120.5675,298976
1687801,Santiago,Santiago,16.68808,121.5487,108414
1687888,Santa Rosa,Santa Rosa,15.4238,120.9378,11683
1687894,Santa Rosa,Santa Rosa,14.31222,121.11139,216650
1688017,Santa Maria,Santa Maria,16.9518,120.4445,28002
1688058,Santa Maria,Santa Maria,6.55361,125.47083,16758
1688145,Santa Ignacia,Santa Ignacia,15.6169,120.4358,11477
1688185,Santa Elena,Santa Elena,14.17023,122.38246,14641
1688232,Santa Cruz,Santa Cruz,15.7654,119.9092,26429
1688248,Santa Cruz,Santa Cruz,14.9127,120.56659,15408
1688253,Santa Cruz,Santa Cruz,14.2814,121.4161,108145
1688363,Santa Catalina,Santa Catalina,9.3337,122.8637,26457
1688372,Santa Barbara,Santa Barbara,16.0009,120.4023,15445
1688398,Santa Ana,Santa Ana,15.0955,120.767,47158
1688425,San Simon,San Simon,14.9996,120.7808,29049
1688749,San Pedro,San Pedro,14.3595,121.0473,270216
1688795,San Pascual,San Pascual,13.7975,121.03417,39395
1688830,San Pablo,San Pablo,14.0683,121.3256,207577
1688859,San Nicolas,San Nicolas,18.1725,120.5953,34237
1688912,San Narciso,San Narciso,15.0143,120.0803,15636
1688913,San Narciso,San Narciso,13.5677,122.5667,11118
1688949,San Miguel,San Miguel,15.44397,120.59923,18582
1688954,San Miguel,San Miguel,15.1423,120.97568,65661
1689052,San Mateo,San Mateo,16.88206,121.58694,16233
1689056,San Mateo,San Mateo,14.6982,121.1236,134327
1689080,San Mariano,San Mariano,16.98265,122.01404,12441
1689087,San Mariano,San Mariano,7.5,126.0,18668
1689099,San Marcelino,San Marcelino,14.97418,120.15733,18721
1689129,San Luis,San Luis,15.0401,120.7883,33467
1689171,San Leonardo,San Leonardo,15.363,120.9639,34743
1689286,San Juan,San Juan,14.6,121.0333,121430
1689395,San Jose del Monte,San Jose del Monte,14.81389,121.04528,357828
1689498,San Jose,San Jose,13.35,123.55,35768
1689510,San Jose,San Jose,12.35275,121.06761,118807
1689603,San Jacinto,San Jacinto,16.0726,120.4383,10529
1689832,San Ildefonso,San Ildefonso,15.0809,120.941,65669
1689954,Del Monte,Del Monte,14.6418,121.0177,11035
1689973,San Francisco,San Francisco,15.35566,120.84001,19570
1689994,Aurora,Aurora,13.3476,122.5195,16178
1690019,San Francisco,San Francisco,8.53556,125.95,18542
1690033,San Fernando,San Fernando,16.61591,120.31663,83003
1690039,San Fernando,San Fernando,15.0286,120.6898,251248
1690060,San Fernando,San Fernando,10.1624,123.7076,23706
1690086,"Poblacion, San Felipe","Poblacion, San Felipe",15.06222,120.07,14981
1690313,San Antonio,San Antonio,15.3062,120.856,26247
1690315,San Antonio,San Antonio,15.24226,120.83924,67446
1690321,San Antonio,San Antonio,14.94659,120.08673,34217
1690570,Sampaloc,Sampaloc,14.5402,121.3602,20157
1690664,Samal,Samal,14.76778,120.54306,29729
1690666,Samal,Samal,7.07444,125.70833,43526
1691150,Sagay,Sagay,10.94472,123.42417,72153
1691280,Sablayan,Sablayan,12.8346,120.769,38383
1691441,Roxas,Roxas,17.11894,121.62014,16618
1691442,Roxas,Roxas,12.5835,121.5176,14335
1691444,Roxas City,Roxas City,11.58528,122.75111,102688
1691446,Roxas,Roxas,10.3215,119.3451,15242
1691509,Rosales,Rosales,15.89444,120.63278,13105
1691538,Romblon,Romblon,12.57513,122.27081,15316
1691606,Rizal,Rizal,15.7118,121.1061,26201
1691804,Recodo,Recodo,6.95194,121.96361,42788
1691904,Ramos,Ramos,15.6653,120.6406,15066
1691911,Ramon,Ramon,16.78416,121.53504,36307
1691929,Rajal Norte,Rajal Norte,15.44485,120.86256,10281
1691973,Quisao,Quisao,14.4347,121.3344,10989
1692184,Quiapo,Quiapo,14.6,120.9833,23138
1692192,Quezon City,Quezon City,14.6488,121.0509,2761720
1692199,Quezon,Quezon,15.5512,120.8147,18451
1692210,Quezon,Quezon,10.43617,123.2604,11681
1692214,Quezon,Quezon,7.73028,125.09889,27212
1692489,Pulupandan,Pulupandan,10.5203,122.8017,27363
1692520,Pulong Santa Cruz,Pulong Santa Cruz,14.27324,121.07643,101914
1692549,Pulo,Pulo,15.246,120.9285,10776
1692565,Pulilan,Pulilan,14.90167,120.84917,77186
1692685,Puerto Princesa,Puerto Princesa,9.73917,118.73528,222673
1692781,President Roxas,President Roxas,7.15444,125.05583,10879
1692817,Pototan,Pototan,10.9437,122.6352,10195
1692872,Port Area,Port Area,14.5833,120.9667,48684
1692914,Porac,Porac,15.0711,120.5423,21660
1693077,Polomolok,Polomolok,6.22167,125.06398,63987
1693136,Polangui,Polangui,13.2923,123.4855,77122
1693239,Plaridel,Plaridel,14.88722,120.85722,70781
1693270,Placer,Placer,9.65417,125.6025,10443
1693396,Pio Duran,Pio Duran,13.02928,123.44496,13249
1693401,Pio,Pio,15.04741,120.51891,24345
1693574,Pinamungahan,Pinamungahan,10.2708,123.5839,23068
1693618,Pinamalayan,Pinamalayan,13.0357,121.48842,43521
1693778,Pililla,Pililla,14.4854,121.3062,30408
1693839,Pilar,Pilar,14.66,120.56528,17831
1693870,Pila,Pila,14.2325,121.3648,34383
1693874,Pikit,Pikit,7.05444,124.67194,14998
1693903,Pigcawayan,Pigcawayan,7.27722,124.42556,11420
1694028,Perrelos,Perrelos,10.1169,123.6738,10971
1694075,Peñaranda,Penaranda,15.35116,121.00393,27465
1694167,Payocpoc Sur,Payocpoc Sur,16.49444,120.32806,13107
1694290,Patuto,Patuto,14.11667,120.96667,52883
1694498,Passi,Passi,11.10778,122.64194,42794
1694556,Pasil,Pasil,17.38333,121.13333,10109
1694631,Pasacao,Pasacao,13.5118,123.0426,10531
1694775,Parang,Parang,7.37035,124.26973,44930
1694791,Paraiso,Paraiso,10.8849,123.3627,30494
1694826,Papaya,Papaya,15.32016,120.83574,38640
1694861,Paombong,Paombong,14.83111,120.78917,41384
1694914,Pantubig,Pantubig,14.96806,120.95472,39285
1695097,Paniqui,Paniqui,15.6689,120.5806,48261
1695283,Pangil,Pangil,14.4008,121.4685,19726
1695462,Pandi,Pandi,14.865,120.95722,34927
1695583,Pandacaqui,Pandacaqui,15.1719,120.65457,28603
1695743,Panalanoy,Panalanoy,11.25111,125.00639,189090
1695751,Panacan,Panacan,9.24627,118.4082,10526
1695804,Panabo,Panabo,7.30806,125.68417,84749
1695834,Pamplona,Pamplona,9.4724,123.1192,11772
1695887,Pambujan,Pambujan,12.5642,124.9276,10812
1696017,Palompon,Palompon,11.0508,124.3843,12087
1696041,Palo,Palo,11.1575,124.99083,17534
1696165,Palayan City,Palayan City,15.5415,121.0848,23742
1696395,Pakil,Pakil,14.3835,121.4786,10693
1696524,Pagsañgahan,Pagsangahan,13.21583,122.54306,13573
1696614,Pagbilao,Pagbilao,13.9712,121.6879,40818
1696683,Pagaluñgan,Pagalungan,7.14167,124.38056,31052
1696710,Pagadian,Pagadian,7.8257,123.437,186852
1696718,Paete,Paete,14.3647,121.4829,26855
1696780,Padada,Padada,6.64111,125.345,11439
1696814,Pacol,Pacol,10.45,122.81667,19839
1696899,Ozamiz City,Ozamiz City,8.1481,123.8405,93082
1696942,Oton,Oton,10.69306,122.47361,14395
1697006,Oroquieta,Oroquieta,8.4859,123.8048,39279
1697018,Ormoc,Ormoc,11.00639,124.6075,191200
1697023,Orion,Orion,14.62056,120.58167,46991
1697046,Orani,Orani,14.8006,120.5371,44877
1697175,Olongapo,Olongapo,14.82917,120.28278,221178
1697331,Ocaña,Ocana,10.0656,123.6244,13898
1697376,Obando,Obando,14.7098,120.9362,59929
1697486,Noveleta,Noveleta,14.42922,120.87989,37299
1697497,Norzagaray,Norzagaray,14.9109,121.0493,79508
1697577,Norala,Norala,6.5225,124.65917,12750
1697707,Nibaliw Central,Nibaliw Central,16.1275,120.4027,13631
1697736,New Visayas,New Visayas,7.52333,125.62333,14758
1697773,New Corella,New Corella,7.5866,125.8237,20574
1697879,Naval,Naval,11.56056,124.3975,12217
1697998,Nattapian,Nattapian,17.67536,121.70296,11867
1698030,Nasugbu,Nasugbu,14.0722,120.6332,62857
1698103,Narra,Narra,9.26877,118.4043,28342
1698548,Naic,Naic,14.31812,120.76609,55195
1698740,Nagcarlan,Nagcarlan,14.1364,121.4165,24560
1698829,Naga,Naga,13.61917,123.18139,174931
1698839,Naga,Naga,10.20898,123.758,28571
1698887,Nabunturan,Nabunturan,7.60778,125.96639,16671
1698921,Nabua,Nabua,13.4075,123.3724,25687
1699054,Muricay,Muricay,7.8275,123.4782,132094
1699060,Murcia,Murcia,10.60516,123.0417,17448
1699088,Muñoz,Munoz,15.71611,120.90306,37141
1699204,Morong,Morong,14.67889,120.26611,16117
1699205,Morong,Morong,14.5115,121.2393,49589
1699264,Montevista,Montevista,7.69333,125.98889,10147
1699296,Rodriguez,Rodriguez,14.7314,121.1417,134432
1699323,Monkayo,Monkayo,7.81528,126.05444,51393
1699388,Molave,Molave,8.0844,123.491,21088
1699572,Minglanilla,Minglanilla,10.24498,123.7964,62058
1699656,Minalin,Minalin,14.9676,120.6828,13527
1699755,Midsayap,Midsayap,7.19083,124.53028,32932
1699802,Meycauayan,Meycauayan,14.73694,120.96083,184839
1699805,Mexico,Mexico,15.0646,120.7198,43694
1699833,Mercedes,Mercedes,14.1093,123.0109,16991
1699858,Mendez-Nuñez,Mendez-Nunez,14.12861,120.90583,22081
1699896,Medellin,Medellin,11.1286,123.9622,11741
1700179,Mauban,Mauban,14.191,121.7309,32739
1700360,Mati,Mati,6.95508,126.21655,105908
1700665,Masinloc,Masinloc,15.5363,119.9502,28041
1700712,Masbate,Masbate,12.37169,123.62494,47490
1700753,Masantol,Masantol,14.896,120.7092,41278
1700768,Masalukot Uno,Masalukot Uno,13.95533,121.41887,10667
1700868,Mariveles,Mariveles,14.4361,120.4857,84567
1700917,Marilao,Marilao,14.75778,120.94833,83276
1700980,Mariano,Mariano,8.83333,125.11667,70516
1701003,Margosatubig,Margosatubig,7.5777,123.1658,14605
1701053,Marawi City,Marawi City,8.0034,124.28395,143627
1701124,Maramag,Maramag,7.76333,125.00528,33844
1701149,Maragondon,Maragondon,14.2733,120.7377,22973
1701290,Mapandan,Mapandan,16.0248,120.4547,11165
1701395,Manukan,Manukan,8.53333,123.1,11523
1701472,Mantampay,Mantampay,8.16667,124.21667,265032
1701500,Mansilingan,Mansilingan,10.63111,122.97889,454150
1701516,Mansalay,Mansalay,12.52044,121.43851,23044
1701537,Manolo Fortich,Manolo Fortich,8.36972,124.86444,27064
1701668,Manila,Manila,14.6042,120.9822,10444527
1701692,Manibaug Pasig,Manibaug Pasig,15.09621,120.56445,24618
1701822,Mangatarem,Mangatarem,15.7874,120.2921,12392
1701872,Mangaldan,Mangaldan,16.07,120.4025,88818
1701879,Manggahan,Manggahan,14.29196,120.90145,13825
1701947,Mandaue City,Mandaue City,10.32361,123.92222,331320
1701966,Mandaluyong City,Mandaluyong City,14.5832,121.0409,305576
1702002,Mankayan,Mankayan,16.8632,120.7829,15886
1702032,Manay,Manay,7.215,126.53972,20336
1702077,Manapla,Manapla,10.95803,123.123,34312
1702096,Manaoag,Manaoag,16.0438,120.4861,59115
1702263,Mamburao,Mamburao,13.2233,120.596,23892
1702348,Mambajao,Mambajao,9.2504,124.7156,10058
1702372,Mamatid,Mamatid,14.2349,121.15902,40271
1702413,Malvar,Malvar,14.04472,121.15861,29880
1702425,Maluso,Maluso,6.543,121.8753,31374
1702442,Maluñgun,Malungun,6.27917,125.28167,52248
1702540,Malolos,Malolos,14.8443,120.81039,198748
1702649,Malita,Malita,6.415,125.61167,41114
1702763,Malilipot,Malilipot,13.3188,123.7385,33593
1702934,Malaybalay,Malaybalay,8.1575,125.12778,61524
1702949,Malaya,Malaya,14.3971,121.3385,11442
1703051,Malapatan,Malapatan,5.96917,125.28944,19439
1703116,Malanday,Malanday,14.7069,121.1306,21901
1703355,Malabanban Norte,Malabanban Norte,13.94521,121.43065,19471
1703405,Makilala,Makilala,6.95167,125.09694,13829
1703417,Makati City,Makati City,14.55027,121.03269,510383
1703450,Majayjay,Majayjay,14.1463,121.4729,11412
1703598,Mahayag,Mahayag,8.1183,123.4455,17144
1703773,Magsaysay,Magsaysay,6.76667,125.18333,16592
1704002,Magarao,Magarao,13.6604,123.1869,15205
1704013,Magapit,Magapit,18.13741,121.66942,11235
1704014,"Magapit, Aguiguican","Magapit, Aguiguican",18.10788,121.67705,13659
1704021,Maganoy,Maganoy,6.86472,124.44167,17394
1704067,Magalang,Magalang,15.2151,120.6596,68988
1704271,Maco,Maco,7.36194,125.85528,12520
1704537,Mabitac,Mabitac,14.4259,121.429,12398
1704703,Mabalacat,Mabalacat,15.2216,120.5736,188050
1704758,Maasin,Maasin,10.13361,124.84472,18313
1704781,Maao,Maao,10.4896,122.9907,25837
1704897,Lutayan,Lutayan,6.62,124.88306,13080
1704959,Lusacan,Lusacan,13.95523,121.34477,14870
1704968,Lupon,Lupon,6.89814,126.00961,27247
1704994,Lupao,Lupao,15.8793,120.8983,11000
1705028,Lun Pequeño,Lun Pequeno,6.03778,125.28389,11541
1705105,Luna,Luna,10.969,123.2419,11312
1705190,Lumbang,Lumbang,14.2973,121.4598,30269
1705357,Lucena,Lucena,13.93139,121.61722,228758
1705367,Lucban,Lucban,14.11356,121.55574,30992
1705440,Lubao,Lubao,14.9405,120.6011,55645
1705505,Lourdes,Lourdes,14.96667,120.68333,11155
1705536,Los Baños,Los Banos,14.1798,121.2234,95750
1705572,Lopez,Lopez,13.884,122.2604,25752
1705771,Loma de Gato,Loma de Gato,14.78869,120.99889,21990
1706090,Lipa City,Lipa City,13.9411,121.1631,212287
1706188,Lingayen,Lingayen,16.02182,120.23194,56580
1706361,Limay,Limay,14.56194,120.59833,52824
1706393,Liloan,Liloan,10.3991,123.9992,49198
1706402,Lilio,Lilio,14.1313,121.4362,15246
1706474,Ligao,Ligao,13.24028,123.5325,10295
1706609,Libon,Libon,13.2997,123.4386,68846
1706614,Libog,Libog,13.2349,123.7778,11692
1706684,Libertad,Libertad,8.94417,125.50194,250353
1706781,Lianga,Lianga,8.63361,126.09472,13623
1706889,Legaspi,Legaspi,13.13722,123.73444,179481
1707049,Laur,Laur,15.5865,121.1834,19206
1707123,La Trinidad,La Trinidad,16.455,120.5875,41258
1707267,Lapu-Lapu City,Lapu-Lapu City,10.31028,123.94944,350467
1707324,La Paz,La Paz,15.44125,120.72863,25801
1707398,Laoang,Laoang,12.5698,125.0141,16725
1707404,Laoag,Laoag,18.1978,120.5957,102105
1707812,Lambayong,Lambayong,6.51944,125.04444,11009
1707887,Lalig,Lalig,13.98255,121.32647,14729
1707944,Lala,Lala,7.9745,123.7458,61845
1708056,Laguilayan,Laguilayan,6.6525,124.52111,17764
1708217,La Castellana,La Castellana,10.3239,123.0215,24407
1708226,La Carlota,La Carlota,10.4242,122.9212,41157
1708262,Labuan,Labuan,7.09972,121.90417,12949
1708291,Labo,Labo,14.1532,122.8303,18105
1708368,Labangan,Labangan,7.8654,123.5123,10780
1708522,Koronadal,Koronadal,6.50306,124.84694,125502
1708824,Kidapawan,Kidapawan,7.00833,125.08944,79652
1708903,Kiamba,Kiamba,5.98944,124.62417,10979
1709003,Kawit,Kawit,14.44426,120.90164,73210
1709322,Kansipati,Kansipati,6.00111,121.23444,14552
1709627,Kalilangan,Kalilangan,7.82111,124.73139,14456
1709632,Kalibo (poblacion),Kalibo (poblacion),11.70611,122.36444,56845
1709717,Kalamansig,Kalamansig,6.55187,124.05111,12821
1709968,Kabankalan,Kabankalan,9.9902,122.8142,136483
1710011,Kabacan,Kabacan,7.10667,124.82917,31769
1710103,Jose Pañganiban,Jose Panganiban,14.2906,122.6917,21236
1710141,Jolo,Jolo,6.05222,121.00222,101002
1710258,Jasaan,Jasaan,8.65417,124.75556,16435
1710286,Janiuay,Janiuay,10.9493,122.5061,12896
1710357,Jalajala,Jalajala,14.353,121.3225,16400
1710389,Jaen,Jaen,15.3275,120.9192,39700
1710441,Itogon,Itogon,16.36389,120.67694,28407
1710470,Isulan,Isulan,6.62944,124.605,31717
1710518,Isabela,Isabela,10.2048,122.9888,15897
1710519,City of Isabela,City of Isabela,6.70407,121.97117,67336
1710531,Irosin,Irosin,12.70013,124.03221,20716
1710544,Iriga City,Iriga City,13.4324,123.4115,94846
1710612,Ipil,Ipil,7.78444,122.58611,19195
1710770,Indang,Indang,14.19528,120.87694,41159
1710914,Imus,Imus,14.42972,120.93667,216099
1711005,Iloilo,Iloilo,10.69694,122.56444,387681
1711082,Iligan City,Iligan City,8.25,124.4,312323
1711146,Ilagan,Ilagan,17.14854,121.88924,72363
1711437,Iba,Iba,15.3276,119.978,26935
1711621,Hinigaran,Hinigaran,10.2706,122.8507,39636
1711655,Hinatuan,Hinatuan,8.37222,126.33417,10055
1711718,Himamaylan,Himamaylan,10.09889,122.87056,25089
1711829,Hermosa,Hermosa,14.8314,120.5081,33714
1711955,Halayhay,Halayhay,14.37389,120.81333,10630
1711958,Halapitan,Halapitan,7.9175,125.33,10870
1711982,Hagonoy,Hagonoy,14.83413,120.73271,123531
1712051,Guyong,Guyong,14.8361,120.97844,155391
1712162,Gumaca,Gumaca,13.921,122.1002,22496
1712206,Guiuan,Guiuan,11.03333,125.72472,11041
1712232,Guiset East,Guiset East,16.06667,120.68333,21994
1712488,Guimba,Guimba,15.6605,120.7683,32306
1712504,Guiljungan,Guiljungan,9.9805,122.6742,14876
1712520,Guihulñgan,Guihulngan,10.1214,123.2742,22931
1712523,Guihing Proper,Guihing Proper,6.68444,125.3525,12466
1712531,Guiguinto,Guiguinto,14.83333,120.88333,76613
1712600,Gubat,Gubat,12.92056,124.12306,13999
1712640,Guadalupe,Guadalupe,10.45447,123.3732,11053
1712643,Guadalupe,Guadalupe,10.1165,123.6072,11121
1712808,Goa,Goa,13.6978,123.4892,20936
1712819,Glan,Glan,5.82417,125.20333,24256
1713004,Gerona,Gerona,15.6065,120.5978,40914
1713014,General Trias,General Trias,14.38694,120.88167,96022
1713018,General Tinio,General Tinio,15.35076,121.04773,32875
1713022,General Santos,General Santos,6.11278,125.17167,679588
1713027,General Mamerto Natividad,General Mamerto Natividad,15.6025,121.0515,18393
1713053,General Emilio Aguinaldo,General Emilio Aguinaldo,14.18417,120.79583,12244
1713226,Gapan,Gapan,15.3072,120.9464,79064
1713706,Eustaquio Lopez,Eustaquio Lopez,10.8195,123.0412,14408
1713736,Estancia,Estancia,11.4551,123.152,11050
1713818,Escalante,Escalante,10.84028,123.49917,39177
1713857,Saravia,Saravia,10.87754,122.9677,19060
1714201,Dumaguete City,Dumaguete City,9.30722,123.30261,113541
1714264,Dulag,Dulag,10.9525,125.03167,10151
1714441,Don Carlos,Don Carlos,7.68,125.005,20468
1714482,Domalanoan,Domalanoan,16.00292,120.21154,15108
1714519,Dologon,Dologon,7.84083,125.04444,15128
1714674,Dipolog,Dipolog,8.5883,123.3409,93549
1714766,Dinalupihan,Dinalupihan,14.87314,120.46416,66670
